dPSIZ	SR-	SR+	FAS6-	FAS6+	MES	dMES	MES+	MES-	MEC-MC?	MEC-CS?	MES-KM?	PESE-	PESE+	PESS-	PESS+
	0.0098	0.0098	0.0	0.0					0.0	0.0	0.0	0.0	0.0385	0.0	0.0
	0.0	0.0267	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.568	0.0	0.0			9.85	1.7	-1.7	1.7	0.0	0.0	1.0	0.0	0.0		
0.152	0.0083	0.0	0.0	0.0	2.86	2.52	2.52		0.0	1.0	0.0	0.0417	0.0	0.0	0.0
	0.0294	0.0	0.0	0.0					0.0	0.0	0.0	0.0769	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0056	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.673	0.0156	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.013	0.0	0.0
-1.013	0.0	0.0	0.1111	0.0					0.0	0.0	0.0	0.0	0.013	0.0	0.0556
-1.539	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
															
1.278	0.0	0.0	0.0	0.0	5.67	8.37		8.37	0.0	1.0	0.0	0.0	0.0299	0.0	0.0
0.741	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.407	0.0117	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.339	0.0117	0.0059	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.742	0.0	0.0303			3.03	1.27		1.27	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.205	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0217	0.0
-0.17	0.0	0.0081	0.0	0.0					0.0	0.0	0.0	0.0	0.0156	0.0	0.0
	0.0	0.0	0.0	0.0	5.6	4.22		4.22	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0023	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0059	0.0	0.0
	0.0	0.0023	0.0	0.0	3.05	0.35	-0.35	0.35	0.0	1.0	0.0	0.0233	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	3.6	0.67	-0.67	0.67	0.0	1.0	0.0	0.0161	0.0	0.0	0.0
0.083	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0488	0.0	0.0	0.0	3.9	8.37		8.37	0.0	1.0	0.0	0.0714	0.0	0.0	0.0
	0.0	0.0081	0.0	0.0	8.05	0.62	-0.62	0.62	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0263	0.0	0.0	10.84	0.68	-0.68	0.68	0.0	1.0	0.0	0.0	0.0667	0.0	0.0
-1.149	0.0333	0.0333			2.69	0.29	-0.29	0.29	0.0	1.0	0.0	0.16	0.0	0.0	0.5
-0.835	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.914	0.0909	0.0909	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.072	0.0	0.12	0.0	0.0					0.0	0.0	0.0	0.0	0.0667	0.0	0.0
-1.73	0.0435	0.0	0.0	0.0	8.01	0.2	0.2	-0.2	0.0	1.0	0.0	0.0	0.0	0.0	0.1818
1.464	0.0	0.0		1.0	6.6	3.54	-3.54	3.54	0.0	1.0	0.0	0.0	0.5	0.0	0.0
0.658	0.0625	0.0	0.0	0.1					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.406	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0526	0.0	0.0	0.0
-0.447	0.1111	0.0588	0.0	0.0	2.05	0.19		0.19	0.0	1.0	0.0	0.0	0.0833	0.0	0.0
-0.383	0.0172	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0303	0.0	0.0
0.637	0.0	0.0	0.0909	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.561	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.287	0.0	0.0645	0.0	0.0	2.99	1.03	1.03		0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0093	0.0	0.0	0.0
1.449	0.0882	0.0312							0.0	0.0	0.0	0.0	0.0667		
0.913	0.0526	0.0							0.0	0.0	0.0	0.0	0.125		
-2.06	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.459	0.0	0.0	0.1111	0.0	3.89	3.17		3.17	0.0	1.0	0.0	0.0	0.0	0.25	0.0
1.208	0.0	0.0	0.0	0.0	5.4	2.4	-2.4	2.4	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.892	0.0	0.0625	0.0	0.0	4.14	7.67	7.67		0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.288	0.0435	0.0	0.0	0.0	4.62	8.36	8.36		0.0	1.0	0.0	0.0	0.0	0.0	0.1667
1.225	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.554	0.1905	0.0	0.0	0.0	2.39	0.47		0.47	0.0	1.0	0.0	0.2	0.0	0.0	0.0
-1.917	0.0	0.0294	0.0	0.0					0.0	0.0	0.0	0.1111	0.0	0.0	0.25
-0.639	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.433	0.0345	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.008	0.0714	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.6667
1.133	0.0	0.0526							0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.422	0.1333	0.0714	0.3333	0.0					0.0	0.0	0.0	0.1	0.1	0.0	0.0
-0.501	0.0588	0.0	0.0	0.0	2.58	1.81	1.81		0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.149	0.0345	0.0345	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0476	0.0			10.43	0.36	0.36	-0.36	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.101	0.0194	0.0098	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.276	0.006	0.0	0.0	0.0	10.07	2.42	-2.42	2.42	0.0	0.0	1.0	0.0	0.0	0.0	0.0526
0.016	0.0	0.0	0.0	0.0	4.49	2.06	-2.06	2.06	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.011	0.0119	0.006	0.0	0.0	4.21	0.37	-0.37	0.37	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.12	0.006	0.006	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.13	0.0	0.0134	0.0	0.0	2.45	8.36	8.36		0.0	1.0	0.0	0.0	0.0	0.0	0.0
-1.163	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.982	0.0068	0.0	0.0455	0.0					0.0	0.0	0.0	0.0588	0.0	0.0	0.0
1.939	0.0	0.0	0.0	0.0	4.66	2.11	-2.11	2.11	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0031	0.0	0.0098					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-2.32	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.1304	0.0		
-1.532	0.0	0.0556	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-2.586	0.1053	0.0	0.0	0.0	5.07	1.04	1.04	-0.57	0.0	1.0	0.0	0.3182	0.0		
-0.358	0.0	0.0	0.0	0.2					0.0	0.0	0.0	0.125	0.0		
0.394	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.125	0.0		
-0.239	0.0769	0.0	0.0	0.0	6.69	1.03	1.03	-1.03	0.0	1.0	0.0	0.125	0.0		
	0.0	0.002	0.0	0.0					0.0	0.0	0.0	0.0	0.0054	0.0	0.0
	0.0139	0.0	0.0	0.0	4.64	0.87	0.87	-0.87	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.688	0.0	0.0	0.5	0.5					0.0	0.0	0.0	0.0	0.0		
-1.17	0.0	0.0	0.0	0.0	2.93	1.55	1.55		0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0256	0.0					0.0	0.0	0.0	0.013	0.0256	0.0	0.0
	0.0068	0.0068	0.0	0.0	4.35	0.15	0.15	-0.15	0.0	1.0	0.0	0.0172	0.0	0.0	0.0
0.327	0.0435	0.0435	0.0	0.0					0.0	0.0	0.0	0.0	0.6667	0.0	0.0
1.685	0.0263	0.0513	0.0	0.0	6.24	0.96	0.96	-0.96	0.0	1.0	0.0	0.0	0.1765	0.0	0.0
0.047	0.0303	0.0303	0.5	0.0					0.0	0.0	0.0	0.0769	0.0		
2.8	0.0	0.1667							0.0	0.0	0.0	0.0	0.5714	0.0	0.0
-1.378	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.6667
-1.005	0.0526	0.0	0.0	0.0	5.36	7.88		7.88	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.155	0.0	0.0							0.0	0.0	0.0	0.0	0.3333	0.0	0.0
1.835	0.0	0.0323	0.0	0.0	4.88	8.75		8.75	0.0	1.0	0.0	0.0	0.0667	0.0	0.0
1.261	0.1053	0.1053							0.0	0.0	0.0	0.0	0.0		
1.553	0.0526	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.2	0.0	0.0
-0.151	0.0476	0.0	0.0	0.0	7.94	8.37		8.37	0.0	1.0	0.0	0.2	0.0	0.0	0.0
0.511	0.0526	0.0	0.0	0.0	6.93	2.35	2.35	-2.35	0.0	1.0	0.0	0.0	0.0	0.2	0.0
1.583	0.0526	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.871	0.0769	0.1429	0.0	0.0	6.58	2.48	2.48	-2.48	0.0	1.0	0.0	0.0	0.0		
-0.531	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.354	0.0	0.0	0.0	0.3333					0.0	0.0	0.0	0.0	0.0	0.0	0.2308
0.02	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0053	0.0106	0.0	0.0					0.0	0.0	0.0	0.0	0.0119	0.0	0.0
	0.0	0.0	0.0328	0.0	2.56	7.76		7.76	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.113	0.0068	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.05
-0.231	0.0068	0.0023	0.0	0.0					0.0	0.0	0.0	0.0145	0.0	0.0	0.0
	0.0	0.0115	0.0	0.2					0.0	0.0	0.0	0.0	0.0714		
-0.278	0.0476	0.0	0.2	0.0	2.14	0.54	0.54		0.0	1.0	0.0	0.0	0.0909		
-0.893	0.0833	0.0	0.0	0.0	5.14	2.27	2.27	-2.27	0.0	1.0	0.0	0.0	0.0	0.0	0.1
-1.097	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.1429	0.0	0.0	0.0
-1.774	0.0323	0.0476	0.0	0.0					0.0	0.0	0.0	0.0833	0.0	0.0	0.0
0.094	0.037	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.151	0.0	0.1429			2.3	4.49		4.49	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.744	0.0	0.0286	0.0	0.0	3.84	7.7		7.7	0.0	1.0	0.0	0.0	0.0		
	0.0	0.0045	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.868	0.0455	0.0455	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.495	0.0312	0.0	0.0	0.0	3.29	8.37		8.37	0.0	1.0	0.0	0.1429	0.0	0.0	0.0
0.29	0.0	0.0435	0.0	0.0					0.0	0.0	0.0	0.087	0.0455		
0.597	0.0	0.0357	0.0	0.0					0.0	0.0	0.0	0.0	0.0909	0.0	0.0
-0.338	0.0	0.0	0.0	0.1429					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.588	0.0357	0.0	0.0	0.0	6.41	0.73	-0.73	0.73	0.0	1.0	0.0	0.0	0.0	0.0	0.25
0.541	0.0	0.1765	0.0	0.0	5.06	0.13	-0.13	0.13	0.0	1.0	0.0	0.0	0.0556		
-2.929	0.0	0.0	0.0	0.0	9.4	5.38	-5.38	5.38	0.0	0.0	1.0	0.0	0.0		
1.375	0.0455	0.0667	0.0	0.0	4.95	2.13	-2.13	2.13	0.0	1.0	0.0	0.125	0.0	0.0	0.0
-2.102	0.0	0.0							0.0	0.0	0.0	0.0	0.0		
-2.499	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.2609	0.0	0.0	0.0
-0.489	0.0385	0.0							0.0	0.0	0.0	0.0625	0.0	0.0	0.0
	0.0064	0.0	0.0	0.0	5.09	1.22	-1.22	1.22	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0032	0.0032	0.0	0.0					0.0	0.0	0.0	0.0	0.007	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.947	0.0	0.25	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.1667	0.0
-0.977	0.2	0.2			4.04	0.61	-0.61	0.61	0.0	1.0	0.0	0.0	0.5		
															
	0.0	0.0028	0.0	0.0					0.0	0.0	0.0	0.0	0.0072	0.0	0.0
-1.355	0.0417	0.1154	0.0	0.0	6.1	7.95	7.95		0.0	1.0	0.0	0.1364	0.0		
-0.635	0.1154	0.0417	0.0	0.0					0.0	0.0	0.0	0.1739	0.0		
0.062	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0015	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0093
	0.0045	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0248	0.0	0.0
	0.0	0.0089	0.0	0.0132	6.8	5.66	5.66		0.0	1.0	0.0	0.0	0.0084	0.0	0.0
	0.0045	0.0045	0.0	0.0	2.98	1.64		1.64	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0045	0.0089	0.0	0.0	4.56	7.96		7.96	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.154	0.0	0.0	0.0	0.0	8.97	0.42	0.42	-0.42	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0135	0.0	0.0435	0.0					0.0	0.0	0.0	0.0625	0.0323	0.0	0.0
-1.642	0.1333	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0032	0.0032	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.149	0.0	0.1	0.0	0.0	5.94	8.18	8.18		0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.524	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.1429	0.0	0.5	0.0
0.813	0.0	0.0108	0.0	0.0					0.0	0.0	0.0	0.0175	0.0175	0.0	0.0
-0.585	0.0	0.0476	0.0	0.0	9.14	8.37	-0.29	8.37	0.0	1.0	1.0	0.0	0.0		
-0.65	0.0	0.1							0.0	0.0	0.0	0.0	0.0	0.3333	0.0
-0.981	0.0	0.0							0.0	0.0	0.0	0.0	0.0		
	0.0	0.0	0.0	0.0417					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0045	0.0	0.0					0.0	0.0	0.0	0.0	0.0192	0.0	0.0
-0.035	0.0909	0.0	0.0	0.0	9.51	1.03	-1.03	1.03	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.158	0.0	0.0							0.0	0.0	0.0	0.0	0.0769		
0.569	0.0476	0.0							0.0	0.0	0.0	0.0833	0.0833		
-0.414	0.0	0.0	0.0	0.0	6.17	0.27	0.27	-0.27	0.0	1.0	0.0	0.0	0.0		
2.451	0.0625	0.0	0.0	0.0	2.34	0.88	0.88		0.0	1.0	0.0	0.0	0.0	0.3333	0.0
															
-2.803	0.0	0.0625	0.0	0.0	10.08	1.3	-1.3	1.3	0.0	0.0	1.0	0.0	0.0		
-1.007	0.0469	0.0161	0.0	0.5	4.24	5.41	5.41		0.0	1.0	0.0	0.0	0.0385	0.0	0.0
1.476	0.0	0.0							0.0	0.0	0.0	0.25	0.0		
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0022	0.0	0.0	0.0
-0.787	0.0556	0.0556			2.34	4.15		4.15	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.25	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.064	0.1429	0.0			7.65	0.33	0.33	-0.33	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.338	0.0	0.0513	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.1667	0.0
-1.343	0.1538	0.0833	0.0	0.0	3.03	5.1	5.1		0.0	1.0	0.0	0.25	0.0		
0.518	0.0	0.1154	0.0	0.0	4.76	0.27	-0.27	0.27	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.941	0.0606	0.0606	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.247	0.0541	0.0	0.1111	0.0					0.0	0.0	0.0	0.0	0.1818	0.0	0.0
0.605	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.125		
-0.748	0.0	0.025	0.0	0.0	6.91	0.41	-0.41	0.41	0.0	1.0	0.0	0.0	0.0		
-0.388	0.0909	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
1.021	0.0263	0.0							0.0	0.0	0.0	0.0	0.05	0.0	0.0
1.306	0.0333	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-2.461	0.0909	0.0		1.0	8.48	0.81	0.81	-0.81	0.0	1.0	0.0	0.0	0.0		
-0.644	0.0	0.0	0.125	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.3333
-0.226	0.0938	0.0			3.77	0.65	0.65	-0.65	0.0	1.0	0.0	0.0	0.04		
-0.133	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.1538
-0.234	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.007	0.0	0.0	0.0833
1.513	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.04	0.04		
-0.068	0.0032	0.0	0.0	0.0	5.68	9.52		9.52	0.0	1.0	0.0	0.0	0.014	0.0	0.0
0.112	0.0	0.0	0.0	0.0	3.24	8.18		8.18	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-1.397	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.1818	0.0		
-1.713	0.1667	0.0909							0.0	0.0	0.0	0.3333	0.0		
2.354	0.0417	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.2222		
3.054	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.4286		
-1.869	0.1818	0.0	0.0	0.0					0.0	0.0	0.0	0.5	0.3333	0.0	0.0
-2.25	0.0769	0.0			4.34	0.35	-0.35	0.35	0.0	1.0	0.0	0.0	0.0		
2.254	0.0667	0.0	0.0	0.0	4.52	8.37		8.37	0.0	1.0	0.0	0.0	0.0		
1.066	0.0625	0.0625							0.0	0.0	0.0	0.0	0.0		
-0.62	0.0	0.0	0.0	0.1818					0.0	0.0	0.0	0.0	0.0		
0.351	0.0175	0.0	0.0	0.0	3.57	0.39	0.39	-0.39	0.0	1.0	0.0	0.0	0.0227		
-1.763	0.0278	0.0278	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
2.331	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.1176		
	0.0062	0.0	0.0	0.0	4.5	0.76	-0.76	0.76	0.0	1.0	0.0	0.0417	0.0	0.0	0.0
-0.582	0.0426	0.0	0.0	0.0					0.0	0.0	0.0	0.0556	0.0		
-0.413	0.0	0.0435	0.5	0.0					0.0	0.0	0.0	0.0	0.0		
0.518	0.0	0.0526	0.0	0.0	5.04	2.69	2.69	-2.69	0.0	1.0	0.0	0.0	0.0		
0.126	0.1111	0.0	0.0	0.0	5.95	8.75		8.75	0.0	1.0	0.0	0.25	0.0		
-0.689	0.0345	0.0345	0.0	0.0					0.0	0.0	0.0	0.0588	0.0		1.0
-0.882	0.0263	0.0263	0.0	0.0	5.26	1.4	0.68	1.4	0.0	1.0	0.0	0.0	0.0		
-0.948	0.0	0.0455	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-2.32	0.0769	0.1429			5.83	10.71	10.71		0.0	1.0	0.0	0.375	0.0		
					3.67	0.23	0.23	-0.23	0.0	0.0	1.0		1.0		
1.565	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.211	0.05	0.0	0.0	0.0	4.0	2.08	2.08		0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.179	0.0571	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.53	0.2105	0.0	0.0	0.0					0.0	0.0	0.0	0.1	0.0		
0.811	0.0	0.0308	0.0	0.0	2.97	7.65	7.65		0.0	1.0	0.0	0.0	0.0		
															
	0.0034	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0068	0.0	0.0	0.0	3.17	7.96		7.96	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-1.575	0.0244	0.0244	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0046	0.0	0.0	0.0					0.0	0.0	0.0	0.0244	0.0	0.0	0.0
	0.0	0.0	0.0	0.0556					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0046	0.0046	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0046	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0244	0.0	0.0
-2.343	0.0	0.0541	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.5	0.0
-1.963	0.0278	0.0541	0.0	0.0					0.0	0.0	0.0	0.05	0.0	0.0	0.0
-0.976	0.0	0.12							0.0	0.0	0.0	0.0	0.0		
-0.921	0.0	0.037			7.71	1.09	-1.09	1.09	0.0	1.0	0.0	0.0	0.0		
	0.0	0.0057	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0057	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0024	0.0049	0.0	0.0					0.0	0.0	0.0	0.0	0.0074	0.0	0.0
															
-1.583	0.0357	0.069	0.0	0.0	2.93	2.09		2.09	0.0	1.0	0.0	0.1333	0.0714	0.0	0.0
1.639	0.0	0.0							0.0	0.0	0.0	0.0	0.0		
1.516	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.5556		
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.098	0.0	0.0	0.0
-0.455	0.0	0.0							0.0	0.0	0.0	0.0	0.0		
-0.362	0.0625	0.0							0.0	0.0	0.0	0.0	0.0		
1.636	0.0	0.069			3.73	2.84		2.84	0.0	1.0	0.0	0.0	0.0		
-0.868	0.0465	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0072	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.274	0.0	0.0233	0.0	0.0	2.33	3.53	3.53		0.0	1.0	0.0	0.0	0.0		
-0.719	0.0	0.0	0.0	0.0	6.04	0.69	-0.69	0.69	0.0	0.0	1.0	0.0	0.0	0.0	0.0
-1.461	0.0	0.0345							0.0	0.0	0.0	0.0	0.1111		
-1.785	0.0857	0.0	0.0	0.0	3.34	0.75	0.75	-0.75	0.0	1.0	0.0	0.0	0.0		
	0.0	0.0	0.0417	0.0417					0.0	0.0	0.0	0.0	0.0345	0.0	0.0
	0.0	0.0102	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.367	0.0357	0.0357			3.17	8.36	7.4	8.36	1.0	1.0	0.0	0.0	0.0714		
	0.0059	0.0	0.0	0.0	3.84	0.68	-0.68	0.68	0.0	1.0	0.0	0.0192	0.0	0.0	0.0
	0.0085	0.0043	0.0	0.0					0.0	0.0	0.0	0.0227	0.0444	0.0	0.0
	0.0043	0.0043	0.0	0.0	6.68	4.95	1.34	4.95	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0085	0.0043	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0014	0.0	0.0	0.0382	2.21	7.76	7.76		0.0	1.0	0.0	0.0	0.0	0.0	0.0
-1.637	0.0	0.0			3.39	0.31	0.31	-0.31	0.0	1.0	0.0	0.0	0.0		
1.077	0.0286	0.0286	0.0	0.0	5.1	2.71	2.71	-2.71	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.624	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.3333	0.0	0.0
	0.0024	0.0	0.0	0.0					0.0	0.0	0.0	0.0076	0.0076	0.0	0.0
0.104	0.0078	0.0078	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.223	0.0	0.0	0.0435	0.0					0.0	0.0	0.0	0.0	0.0247	0.0	0.0
0.096	0.0039	0.0039	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.011	0.0039	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.086	0.0	0.0078	0.0	0.0	8.68	8.94	8.94		0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.224	0.0116	0.0039	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.873	0.0	0.027	0.0	0.0	5.51	1.26	1.26	-1.26	0.0	1.0	0.0	0.0	0.2		
1.81	0.0	0.0	0.3333	0.0					0.0	0.0	0.0	0.0	0.125	0.0	0.0
-2.448	0.0303	0.0857	0.0	0.0	2.43	7.95	7.95		0.0	1.0	0.0	0.1667	0.0		
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.377	0.0	0.0	0.0	0.0	3.48	0.51	-0.51	0.51	0.0	1.0	0.0	0.0	0.0156	0.0	0.0
	0.0	0.002	0.0	0.0					0.0	0.0	0.0	0.0	0.0066	0.0	0.0
	0.002	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.625	0.0227	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		1.0
	0.0034	0.0	0.0	0.0					0.0	0.0	0.0	0.0043	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0227
	0.0	0.0084	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0102	0.0051	0.0	0.0					0.0	0.0	0.0	0.0227	0.0227	0.0	0.0
	0.0051	0.0051	0.0	0.0	5.36	0.64	-0.64	0.64	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.1429	0.0					0.0	0.0	0.0	0.0	0.0227	0.0	0.0
	0.0	0.0051	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
1.043	0.0857	0.0303	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0011	0.0	0.0092	0.0092	8.2	1.06	1.06	-1.06	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0031	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0043	0.0	0.0
2.13	0.1538	0.0833	0.0	0.5					0.0	0.0	0.0	0.0	0.0		
