priPhCons	mamPhCons	verPhCons	priPhyloP	mamPhyloP	verPhyloP	GerpS
0.898	1.0	1.0	0.486	2.119	2.795	4.62
0.026	0.0	0.0	-3.536	-3.123	-1.885	-11.5
0.011	0.976	0.997	-1.154	-0.118	0.206	1.92
0.759	0.991	1.0	0.53	0.973	1.469	4.46
0.992	0.973	0.988	0.651	0.044	0.07	0.698
0.603	0.993	0.957	0.645	0.415	0.058	1.63
0.973	0.003	0.003	-0.889	-4.954	-3.784	-11.6
0.993	0.999	1.0	0.553	0.742	2.387	3.88
0.978	0.966	0.997	-0.224	-0.247	0.14	-3.03
0.004	0.001	0.001	-1.201	-0.543	-0.413	-2.64
0.925	0.976	0.964	-1.14	-0.754	-0.305	-6.78
0.989	0.993	0.978	0.457	-0.33	-0.349	-2.29
0.994	1.0	0.992	0.557	2.059	-0.072	3.39
0.431	0.011	0.652	-0.127	-0.224	-0.239	-1.28
0.017	0.0	0.0	-0.142	-0.119	0.022	0.657
0.995	1.0	1.0	-0.144	0.921	1.743	4.39
0.251	0.099	0.418	-0.375	-0.821	-0.664	-4.52
0.005	0.0	0.0	-1.43	-1.093	-1.022	-6.32
0.999	0.999	0.999	0.53	0.153	0.318	1.0
0.919	0.252	0.446	-0.28	-0.104	-0.021	0.658
0.925	0.975	1.0	0.478	0.994	0.799	4.34
0.825	0.925	0.982	-0.415	-1.04	-0.59	-5.22
0.972	0.557	0.966	0.651	-0.914	-0.232	-5.71
0.998	0.984	0.978	0.559	-0.302	-0.036	-0.94
0.945	0.012	0.004	-2.557	-5.602	-3.44	-12.0
0.017	0.001	0.0	0.53	-0.166	-0.056	-1.72
0.897	0.996	0.988	0.651	-0.095	-0.131	-1.09
0.931	0.021	0.024	-1.099	-3.846	-2.78	-12.1
0.507	0.993	1.0	-0.14	0.785	3.187	3.98
0.945	0.998	0.999	0.651	0.075	0.326	1.98
0.478	0.953	0.957	0.553	0.238	0.198	1.66
0.995	0.997	0.987	0.53	-0.248	-0.161	-4.08
0.972	0.222	0.986	0.473	-0.507	-0.126	-1.56
0.935	0.806	0.559	-0.439	-1.151	-1.308	-6.99
0.056	0.024	0.629	0.559	-0.185	0.024	-3.05
0.883	0.854	0.655	0.53	-1.132	-1.202	-6.99
0.021	0.0	0.0	-1.149	-1.153	-0.399	-6.39
0.993	0.004	0.001	-0.368	-5.087	-4.787	-12.1
0.428	1.0	1.0	-0.26	1.4	1.905	3.67
0.962	0.999	0.999	0.651	0.915	0.741	4.32
0.927	1.0	1.0	0.651	2.742	3.127	5.81
0.69	0.014	0.001	-0.319	-0.678	-0.925	-4.63
0.539	0.006	0.057	-2.186	-5.3	-2.264	-11.6
0.038	0.034	0.013	-1.232	-4.542	-3.945	-11.0
0.998	0.989	0.985	0.53	-0.267	-0.005	-1.56
0.976	0.915	1.0	0.553	0.072	1.795	1.01
0.998	1.0	1.0	0.53	0.466	0.767	2.19
0.993	1.0	1.0	-0.235	1.543	1.833	3.54
0.969	1.0	1.0	0.451	1.983	0.74	2.81
0.143	0.0	0.0	-0.808	-3.241	-2.281	-10.4
0.744	0.004	0.0	-3.771	-4.848	-4.611	-11.6
0.001	0.0	0.0	-1.363	-0.686	-0.913	-3.92
0.994	0.033	0.006	0.473	-0.216	-0.353	-3.1
0.004	0.7	0.859	-0.217	0.829	1.367	3.15
0.993	0.962	0.416	0.651	2.836	0.671	4.04
0.972	0.999	1.0	-0.806	0.731	1.264	3.73
0.959	1.0	0.969	0.651	0.557	-0.258	0.813
0.877	0.774	0.777	0.53	-0.166	-0.304	-1.88
0.323	1.0	1.0	0.53	1.049	1.508	3.45
0.99	0.917	0.997	0.53	0.413	0.658	3.03
0.923	0.031	0.002	0.53	-0.366	-0.635	-2.51
0.051	0.165	0.725	-1.167	-0.377	0.012	-1.04
0.947	0.997	1.0	0.557	1.458	1.768	4.96
0.991	0.757	0.612	-0.304	-1.98	-0.858	-11.5
0.983	0.992	0.924	-0.14	-0.332	-0.339	-2.0
0.131	0.031	0.171	0.478	0.978	1.358	4.32
0.015	0.01	0.002	-1.339	-0.456	-0.383	-2.6
0.95	0.937	0.998	0.434	0.143	0.17	2.21
0.994	0.751	0.654	0.53	-1.711	-0.652	-7.37
0.997	0.991	0.996	0.581	1.426	2.341	4.64
0.764	0.968	0.989	0.53	-0.13	-0.182	-2.24
0.977	0.346	0.274	-1.05	-2.217	-1.216	-11.4
0.997	1.0	1.0	0.581	1.406	2.593	4.81
0.581	0.398	0.514	0.307	0.581	1.245	3.45
0.0	0.0	0.097	-1.597	-0.258	0.513	-2.17
0.107	0.999	1.0	0.645	0.39	2.282	2.88
0.746	0.11	0.01	-0.265	-1.129	-1.245	-8.32
0.013	0.008	0.115	-1.429	-1.516	-1.457	-10.7
0.988	0.157	0.998	0.452	-0.604	0.184	-1.62
0.05	0.161	0.409	0.452	-0.04	0.434	1.13
0.001	0.002	0.001	-0.15	0.589	0.349	1.81
0.732	0.917	0.987	-0.92	-0.263	-0.078	-1.59
0.998	0.999	0.991	0.53	0.113	-0.036	2.1
0.98	0.854	0.997	0.299	2.09	2.707	3.74
0.824	0.014	0.165	-1.311	-3.841	-1.692	-10.9
0.994	0.998	0.995	0.53	-0.098	0.018	0.299
0.831	0.0	0.0	-1.959	-3.103	-1.775	-12.1
0.909	0.003	0.036	0.557	-1.458	-0.721	-8.62
0.07	0.594	0.05	0.557	0.542	0.117	0.789
0.76	0.0	0.0	-0.987	-0.794	-0.955	-4.56
0.521	1.0	1.0	0.452	2.136	1.646	4.39
0.986	0.998	0.956	0.455	-0.106	-0.393	-1.33
0.035	0.034	1.0	0.307	0.302	1.646	0.235
0.998	0.944	0.735	0.557	-0.84	-0.539	-3.89
0.077	0.005	0.0	-0.476	-1.675	-1.021	-6.68
0.992	1.0	1.0	0.645	2.874	4.106	6.05
0.94	1.0	1.0	0.52	0.424	0.481	3.28
0.996	0.996	0.987	-0.14	-0.138	-0.015	-1.32
0.996	1.0	0.999	0.53	1.059	0.225	3.37
0.963	1.0	1.0	0.53	1.021	0.401	3.09
0.996	0.894	0.992	0.379	-0.433	-0.055	-3.1
0.998	1.0	1.0	0.457	2.27	1.579	5.65
0.099	0.004	0.001	0.53	0.314	0.54	1.23
0.994	1.0	1.0	0.53	2.267	1.279	4.47
0.993	0.991	0.995	0.525	-0.236	-0.017	-0.0795
0.581	0.374	0.123	-0.18	0.618	0.924	2.69
0.002	0.0	0.0	0.581	0.32	0.346	1.41
0.034	0.003	0.004	0.478	-0.134	-0.092	-0.574
0.006	0.006	0.006	-1.092	-1.098	-1.065	-0.317
0.307	0.003	0.004	0.299	0.473	0.476	1.31
0.004	0.0	0.0	0.486	-0.589	-0.562	-2.14
0.985	0.998	0.999	-0.261	-0.11	0.315	-0.955
0.951	1.0	1.0	0.651	1.436	0.733	3.99
0.985	0.957	1.0	0.53	0.155	1.108	1.92
0.473	0.014	0.006	0.557	1.274	1.033	3.6
0.229	0.993	0.997	0.551	0.595	0.109	1.38
0.37	0.832	0.63	-0.808	-0.883	-0.642	-4.43
0.016	0.0	0.0	-0.169	-0.16	-0.024	-0.827
0.871	0.708	0.327	0.53	-2.059	-1.35	-11.2
0.0	0.0	0.0	-2.266	-0.789	-0.846	-2.99
0.458	0.381	0.713	-0.725	-0.949	-1.231	-9.01
0.001	0.0	0.0	-0.309	-2.864	-3.926	-10.7
0.005	0.239	0.039	0.651	0.308	-0.032	1.62
0.956	1.0	0.998	0.374	0.396	0.112	1.6
0.997	0.994	0.999	0.651	0.402	0.618	2.05
0.987	0.997	0.998	0.525	-0.124	0.126	0.663
0.164	0.098	0.026	-0.17	0.308	0.033	1.32
0.991	0.998	0.95	-0.443	0.079	0.017	0.119
0.559	1.0	1.0	0.53	1.079	1.109	4.55
0.997	1.0	1.0	0.651	2.825	1.439	4.91
0.025	0.0	0.0	-1.585	-3.648	-2.474	-11.9
0.999	0.999	1.0	0.651	0.67	1.186	2.58
0.955	1.0	1.0	0.651	1.371	4.494	4.78
0.085	0.936	0.998	-0.246	0.05	0.256	1.89
0.979	1.0	1.0	0.651	2.879	6.363	6.06
0.984	0.997	1.0	-0.126	0.915	1.171	2.35
0.786	0.247	0.064	-1.963	-2.105	-1.576	-8.84
0.949	0.985	1.0	0.478	0.776	1.181	4.04
0.078	0.017	0.099	-0.186	-0.037	-0.178	-0.69
0.124	0.0	0.0	-0.223	-0.275	-0.124	-1.92
0.151	0.871	0.906	0.587	-0.262	-0.244	0.324
0.98	0.034	0.998	0.651	0.796	1.241	4.04
0.773	0.901	0.959	0.651	2.858	1.89	6.03
0.495	0.015	0.048	-0.261	-1.53	-0.332	-8.17
0.873	1.0	1.0	0.651	2.75	4.075	5.84
0.468	0.0	0.005	0.55	-0.302	0.268	-0.223
0.705	0.501	0.995	-0.267	-0.484	-0.006	-1.91
0.952	0.99	0.682	0.651	-0.369	-0.79	-1.76
0.866	0.937	0.739	0.651	0.741	1.14	3.89
0.989	0.706	0.999	0.53	-0.073	0.617	1.1
0.926	0.936	0.998	-1.139	-0.97	0.217	-5.51
0.939	0.751	0.753	-0.342	-1.463	-0.423	-5.1
0.751	0.199	0.029	-0.333	-1.083	-0.916	-6.42
0.862	0.007	0.008	0.651	0.0	0.206	0.499
0.971	0.999	1.0	-0.806	0.179	0.909	2.28
0.621	0.989	0.749	-0.231	0.789	0.331	2.58
0.994	0.999	0.983	0.525	0.123	-0.101	0.792
0.852	0.841	0.835	-0.407	-0.836	-0.869	-5.3
0.985	1.0	1.0	0.457	0.864	2.003	4.25
0.115	0.0	0.0	-0.309	-1.926	-2.108	-11.6
0.992	1.0	1.0	0.651	1.16	3.831	4.04
0.918	1.0	0.996	-0.477	0.494	0.136	0.644
0.963	1.0	1.0	0.53	0.37	0.986	3.21
0.991	1.0	1.0	0.53	0.968	2.237	4.54
0.113	0.0	0.0	-0.921	-2.186	-0.564	-10.2
0.034	0.996	1.0	-0.415	-0.061	0.399	-0.377
0.995	0.914	0.987	-0.309	-1.155	-0.04	-5.39
0.015	0.0	0.0	-1.712	-3.02	-3.905	-10.8
0.934	0.984	0.938	-0.174	0.689	0.274	2.55
0.339	0.989	0.99	0.53	-0.173	-0.019	-0.153
0.142	0.841	0.893	0.645	1.469	0.431	4.04
0.991	0.999	1.0	0.322	1.04	1.917	2.44
0.873	0.993	0.971	0.361	1.246	-0.303	0.766
0.98	0.755	0.952	-0.295	-0.952	-0.241	-3.75
0.947	1.0	1.0	0.53	2.276	1.833	4.61
0.019	0.065	0.016	-0.372	1.173	0.84	2.27
0.994	0.994	0.839	0.651	0.586	0.251	1.96
0.995	1.0	1.0	0.559	2.074	1.532	3.65
0.652	0.964	0.999	0.557	1.261	0.693	4.6
0.997	0.989	0.971	0.651	-0.462	-0.483	-2.73
0.786	0.629	0.965	0.651	-1.545	-0.425	-6.44
0.981	0.149	0.06	0.651	0.406	-0.458	0.525
0.005	0.0	0.002	0.55	-0.76	-0.747	-2.3
0.97	0.996	0.971	0.557	-0.097	-0.098	-2.01
0.992	1.0	0.99	0.651	2.654	1.354	4.76
0.959	0.984	0.92	-0.155	-0.326	-0.495	-2.26
0.946	1.0	1.0	-0.278	0.404	0.676	3.15
0.944	0.581	0.995	-1.014	-1.789	0.038	-6.7
0.366	0.047	0.003	-1.052	-2.565	-3.944	-8.69
0.254	0.067	0.098	-2.531	-4.128	-2.007	-10.2
0.102	0.002	0.0	0.299	0.192	-0.126	-0.638
0.011	0.001	0.0	-1.323	-0.13	-0.086	-0.202
0.021	0.0	0.0	-0.377	-3.011	-3.064	-8.64
0.004	0.0	0.0	-0.25	-1.235	-0.935	-4.52
0.165	0.0	0.0	-2.31	-4.426	-3.725	-12.1
0.009	0.0	0.0	-1.328	-1.671	-1.099	-7.8
0.944	0.776	0.903	0.651	0.194	0.19	2.4
0.003	0.0	0.005	-0.503	-0.851	-0.073	-2.74
0.026	0.0	0.0	0.651	-1.95	-2.222	-10.4
0.001	0.0	0.0	-0.309	-3.949	-3.533	-9.6
0.204	0.0	0.0	0.651	-1.206	-0.717	-3.04
0.048	0.0	0.0	0.651	0.369	0.475	1.38
0.007	0.0	0.0	-0.487	-2.081	-1.653	-9.29
0.31	0.003	0.003	0.557	0.494	0.029	-0.00356
0.028	0.0	0.0	-1.05	-0.552	-0.501	-3.31
0.03	0.0	0.002	0.457	-0.007	0.027	0.345
0.033	0.0	0.0	0.525	-0.688	-0.969	-4.24
0.988	0.907	0.084	-0.491	-1.233	-2.157	-11.0
0.997	0.999	1.0	0.587	0.252	0.56	2.73
0.983	0.924	0.743	-0.255	-1.135	-0.75	-5.45
0.889	0.013	0.728	-0.261	-0.502	-0.15	-3.87
0.998	1.0	1.0	0.651	0.78	3.528	3.97
0.691	0.519	0.051	0.525	-0.637	-0.912	-3.68
0.0	0.0	0.0	-1.119	-1.085	-1.352	-5.5
0.929	1.0	1.0	-0.18	1.368	1.399	4.78
0.844	0.087	0.076	-0.261	-1.913	-1.552	-9.32
0.379	0.243	0.173	-0.803	-1.339	-2.246	-7.91
0.015	0.0	0.0	-0.341	-0.608	-1.027	-3.34
0.817	0.338	0.409	-0.397	-1.667	-1.923	-9.83
0.854	1.0	1.0	0.651	2.684	1.772	5.7
0.866	0.942	0.999	0.651	0.215	0.464	2.67
0.94	0.998	1.0	0.651	1.542	0.923	4.66
0.762	0.198	0.001	0.651	0.017	-0.405	-1.42
0.001	0.0	0.003	-3.025	-2.783	-2.32	-9.12
0.911	1.0	0.997	0.651	0.422	0.183	2.43
0.941	0.993	0.85	-0.415	-0.308	-0.681	-2.92
0.126	0.956	1.0	0.547	1.418	0.612	3.26
0.907	0.332	0.002	0.3	0.004	-0.373	0.116
0.007	0.026	0.229	0.157	-0.61	-0.585	-2.41
0.112	0.225	0.099	0.348	-0.578	-0.646	-3.13
0.897	0.023	0.91	-0.297	-0.65	0.031	-2.65
0.771	0.122	0.859	0.379	-0.619	-0.402	-4.27
0.798	0.002	0.954	0.334	-0.652	-0.378	-6.46
0.988	0.089	0.011	-0.282	-3.215	-2.356	-12.3
0.521	0.86	0.922	-0.291	-0.819	-0.533	-5.64
0.986	1.0	1.0	0.539	1.16	2.368	4.3
0.996	0.982	0.923	0.457	-0.688	-0.456	-4.04
0.998	0.724	0.92	0.53	-1.022	-0.43	-5.54
0.0	0.06	0.121	-0.14	1.19	0.729	3.08
0.139	0.852	0.996	0.651	2.326	1.459	3.88
0.117	0.0	0.0	-1.21	-2.699	-1.902	-9.84
0.056	0.535	0.904	-0.414	0.864	1.027	1.42
0.244	0.29	1.0	0.466	0.189	2.38	1.55
0.881	0.992	0.997	0.645	0.243	0.421	2.25
0.24	0.627	0.997	0.457	2.001	1.441	3.87
0.896	0.971	0.715	0.559	-1.131	-0.88	-5.49
0.012	0.0	0.0	-1.351	-2.146	-1.675	-10.6
0.938	0.0	0.0	0.441	-0.894	-0.124	-3.09
0.191	0.0	0.0	0.188	-1.807	-1.02	-5.66
0.625	0.025	0.31	0.651	-0.619	-0.066	-4.19
0.854	0.999	1.0	0.651	1.226	3.765	4.47
0.177	0.0	0.186	0.48	-1.643	-1.788	-6.75
0.0	0.0	0.0	-3.15	-3.571	-3.455	-8.09
0.0	0.0	0.0	-2.661	-0.181	-0.342	-1.39
0.001	0.0	0.0	-2.452	-3.294	-3.077	-3.53
0.336	0.0	0.0	-2.176	-2.263	-2.961	-10.7
0.023	0.005	0.003	-0.536	-1.056	-1.032	-2.84
0.012	0.008	0.013	0.406	1.777	2.348	3.69
0.129	0.196	0.676	0.5	0.714	1.366	1.7
0.0	0.0	0.0	-3.297	-2.593	-2.878	-7.13
0.141	0.0	0.0	-0.76	-0.839	0.013	-3.71
0.803	0.861	0.997	0.298	0.024	0.568	1.72
0.952	0.958	0.641	0.553	-0.093	-0.542	-2.86
0.934	1.0	1.0	0.381	2.265	1.951	3.89
0.311	0.055	0.316	-0.954	-1.675	-1.475	-8.05
0.427	0.304	1.0	0.539	0.377	1.665	2.83
0.225	0.015	0.003	-0.514	-3.527	-4.029	-8.84
0.208	0.139	0.916	0.307	-1.06	-0.343	-4.41
0.002	0.0	0.0	-0.433	-5.065	-4.911	-10.8
0.005	0.0	0.0	-0.477	-0.894	-0.46	-5.28
0.206	0.001	0.002	0.639	0.216	0.148	0.867
0.013	0.02	0.44	-1.119	-2.901	-2.037	-11.1
0.001	0.0	0.146	-0.362	0.018	0.325	-0.526
0.997	0.999	1.0	0.53	1.05	3.147	4.76
0.031	0.918	0.998	0.11	0.708	0.272	1.32
0.216	0.0	0.0	-0.383	-2.703	-2.295	-11.5
0.059	0.0	0.0	-1.433	-4.186	-5.593	-10.2
0.178	0.975	0.999	0.651	0.643	0.424	3.31
0.941	0.982	1.0	0.307	0.276	2.151	1.45
0.839	0.296	0.94	-0.261	-0.599	-0.308	-3.66
0.879	0.106	0.0	0.53	-1.109	-1.825	-8.53
0.429	0.887	0.966	-0.144	0.453	0.432	1.65
0.993	0.987	0.999	0.37	0.302	0.271	2.48
0.988	1.0	1.0	0.55	0.902	2.221	3.66
0.03	0.484	0.509	-0.47	-1.676	-1.851	-9.61
0.986	0.997	0.999	-0.174	0.143	0.26	2.14
0.194	0.092	1.0	-0.33	0.177	2.354	1.59
0.002	0.0	0.0	0.455	-0.464	-0.799	-5.08
0.0	0.0	0.0	-3.244	-3.957	-2.908	-3.87
0.004	0.014	0.034	-1.186	0.17	-0.271	0.455
0.351	0.585	0.999	-0.269	0.174	1.115	1.14
0.609	1.0	1.0	0.479	2.291	1.314	4.07
0.318	0.943	0.777	-1.424	-1.379	-0.981	-5.06
0.606	0.857	1.0	0.45	0.333	0.955	2.62
0.055	0.847	1.0	-0.292	0.505	0.94	2.93
0.033	0.008	0.0	-0.757	-5.739	-6.815	-11.2
0.003	0.443	0.975	0.557	0.457	0.392	1.63
0.26	0.003	0.001	-0.83	-4.156	-3.924	-11.3
0.175	0.0	0.0	0.385	-0.351	-0.604	-2.17
0.002	0.205	0.004	0.493	1.725	0.099	2.28
0.001	0.007	0.094	0.557	2.033	3.13	4.15
0.087	0.405	0.837	-0.264	-0.993	-0.22	-4.68
0.011	0.27	0.705	-1.26	-0.785	-0.948	-3.12
0.061	0.999	0.999	-0.264	0.331	0.449	1.05
0.047	0.959	0.969	0.507	0.023	-0.234	-0.231
0.942	0.999	0.997	0.559	0.52	0.081	2.76
0.133	0.091	0.096	-0.353	-2.411	-2.956	-9.5
0.009	0.579	0.989	0.557	0.207	0.204	-0.393
0.167	0.989	1.0	-1.596	-0.279	1.52	1.44
0.005	0.006	0.025	-1.041	-2.769	-3.358	-8.49
0.029	0.009	0.026	-0.261	-0.085	0.209	1.18
0.018	0.2	0.008	-3.07	-2.971	-2.568	-8.79
0.436	0.073	0.05	-2.999	-3.028	-1.224	-7.43
0.042	0.005	0.175	0.402	-1.469	-1.27	-7.16
0.041	0.853	0.986	0.457	-0.13	-0.125	-1.44
0.465	1.0	1.0	-0.388	0.709	1.396	2.67
0.01	0.004	0.005	-0.37	-0.371	-0.349	-0.562
0.001	0.05	0.964	-0.472	-0.132	0.287	0.428
0.978	0.992	0.996	0.457	-0.439	0.024	-3.05
0.968	0.99	1.0	0.457	0.627	0.563	2.55
0.991	0.999	0.998	0.457	-0.009	0.093	-0.382
0.985	1.0	1.0	0.451	0.631	1.412	3.07
0.001	0.0	0.0	-0.92	-1.075	-1.087	-2.24
0.002	0.418	0.008	-0.777	-1.827	-2.803	-11.0
0.369	0.948	0.775	0.651	-0.097	0.031	0.967
0.59	0.459	0.988	0.457	0.187	0.056	2.37
0.969	0.974	1.0	0.651	1.077	1.999	4.14
0.99	1.0	1.0	0.646	1.358	1.875	3.74
0.016	1.0	1.0	0.557	0.617	1.313	2.44
0.016	0.604	0.386	-2.438	-2.857	-1.444	-8.91
0.156	0.806	0.441	-1.05	-0.345	-0.094	-0.0994
0.015	0.055	0.599	0.651	0.75	0.194	2.92
0.002	0.442	0.902	0.557	2.492	3.047	5.03
0.001	0.0	0.0	-2.173	-6.385	-6.246	-9.8
0.984	0.997	0.983	0.55	-0.18	-0.16	-2.92
0.987	0.998	1.0	0.385	0.303	1.196	1.33
0.942	0.933	0.129	-0.515	-1.243	-2.231	-7.49
0.083	0.013	0.025	-0.889	-3.065	-2.201	-10.4
0.004	0.945	0.882	0.55	0.529	0.508	3.28
0.337	0.999	1.0	0.557	2.455	2.931	5.22
0.984	1.0	1.0	0.575	1.411	2.028	4.79
0.437	0.967	0.982	-1.099	-0.611	-0.099	-3.62
0.052	0.76	0.987	-0.144	1.178	1.092	3.03
0.175	0.48	0.981	0.645	1.353	2.065	4.45
0.986	0.921	0.924	-0.307	-1.133	-0.351	-5.37
0.01	0.156	0.002	-0.777	-1.922	-2.986	-10.8
0.025	0.998	1.0	0.645	0.674	1.118	2.58
0.913	0.012	0.0	-1.085	-2.941	-4.061	-9.62
0.86	0.944	0.002	-0.777	-0.705	-0.832	-1.55
0.946	0.908	0.997	0.215	-0.251	0.057	-0.389
0.969	0.909	0.997	0.215	-0.823	-0.422	-4.39
0.222	0.554	0.276	0.457	-0.037	-0.142	-1.09
0.938	0.316	0.768	0.557	0.062	0.712	1.8
0.343	0.259	0.008	-2.382	-2.432	-2.674	-9.42
0.179	0.023	0.308	0.124	0.504	-0.054	0.441
0.287	0.897	0.999	0.557	0.078	0.72	0.202
0.544	0.995	1.0	0.45	2.692	3.661	5.7
0.508	0.017	0.501	0.55	-1.586	-1.172	-6.54
0.15	0.978	0.339	-0.387	-0.067	-0.481	-2.3
0.888	0.998	0.999	0.645	2.041	0.846	3.56
0.281	0.194	0.953	-0.514	-0.144	-0.26	-1.58
0.793	0.933	0.994	-1.433	-0.303	-0.074	-2.04
0.988	0.8	0.965	0.478	-0.928	-0.455	-4.99
0.969	0.963	0.978	-1.663	-0.733	-0.25	-4.11
0.238	0.78	0.942	-0.243	-1.336	-0.917	-5.5
0.03	0.017	0.104	-0.264	-1.349	-1.082	-7.73
0.831	0.99	0.98	-0.264	0.34	-0.101	1.32
0.273	0.958	0.945	-0.264	-0.15	0.461	-0.504
0.019	0.0	0.0	-1.154	-1.515	-1.841	-7.15
0.939	0.997	0.991	-0.264	1.481	2.306	4.97
0.839	0.108	0.118	0.64	1.125	1.12	2.76
0.977	1.0	1.0	0.604	0.285	0.882	2.69
0.509	0.999	0.993	-1.672	0.154	-0.124	1.78
0.659	0.995	0.999	-1.315	-0.295	0.473	-1.15
0.053	0.002	0.988	0.425	-1.631	-0.311	-5.83
0.13	0.662	0.979	-1.022	0.469	2.135	2.51
0.13	0.962	0.235	-0.318	-0.969	-0.911	-6.68
0.333	0.971	1.0	0.557	2.273	1.265	2.81
0.027	0.007	0.0	-1.363	-2.155	-2.056	-10.6
0.973	0.672	0.572	-0.312	-1.901	-1.541	-9.84
0.058	0.999	1.0	-0.321	1.309	0.536	2.56
0.006	0.055	0.0	-0.472	-1.977	-2.015	-9.61
0.404	0.41	0.282	-1.665	-0.602	-0.968	-5.06
0.017	0.022	0.001	-0.347	-0.328	-0.324	-1.87
0.066	0.222	0.174	-0.355	0.159	0.4	-0.225
0.014	0.002	0.003	-0.761	-0.082	-0.057	-0.0603
0.164	0.006	0.032	0.49	0.052	0.465	2.04
0.049	0.01	0.002	-0.471	-0.673	-0.773	-7.43
0.993	1.0	1.0	0.646	0.716	2.403	3.75
0.551	0.991	0.645	0.455	1.806	0.19	2.88
0.014	0.01	0.003	-0.458	-0.743	-0.742	-6.24
0.017	0.0	0.0	-0.319	-0.978	-0.468	-6.84
0.174	0.951	0.051	-0.319	-0.818	-0.706	-3.24
0.009	0.0	0.0	-0.478	-1.071	-1.584	-6.27
0.973	1.0	1.0	0.557	1.289	1.589	4.56
0.726	0.004	0.002	-0.777	-3.542	-3.877	-10.9
0.722	0.8	0.672	-0.385	-1.582	-1.324	-8.89
0.828	0.999	0.999	0.402	0.494	0.297	2.85
0.706	0.0	0.0	-0.472	-1.482	-1.189	-5.28
0.958	0.011	0.059	0.557	-0.108	0.124	-1.88
0.015	0.0	0.0	-0.273	-0.358	-0.575	-2.94
0.998	1.0	1.0	0.594	2.598	1.705	5.24
0.991	0.54	0.047	-0.373	-2.258	-2.469	-10.5
0.989	0.998	0.996	-0.135	-0.026	0.072	0.5
0.033	0.004	0.001	0.646	0.119	-0.097	0.709
0.106	0.0	0.001	-1.3	-3.721	-3.744	-5.5
0.134	0.0	0.001	0.353	-3.165	-1.725	-6.22
0.001	0.0	0.0	-0.9	-0.377	-0.552	-1.0
0.992	0.693	0.31	0.457	0.336	0.409	1.6
0.019	0.0	0.0	-1.345	-1.611	-1.222	-5.44
0.803	0.999	0.971	-0.705	0.086	-0.325	-0.269
0.992	0.999	0.996	0.457	0.097	0.028	-0.143
0.971	0.867	0.812	0.651	-0.429	-0.837	-3.66
0.443	0.888	0.844	0.0	-0.0	0.0	0.0
0.998	1.0	1.0	0.651	0.833	1.352	2.53
0.934	0.999	0.946	0.473	2.13	0.722	3.95
0.914	0.996	0.966	0.473	0.378	0.352	1.79
0.997	0.997	0.002	0.525	0.175	-0.603	0.307
0.959	0.53	0.04	0.651	-1.468	-1.181	-7.93
0.955	0.169	0.006	-0.804	-3.589	-3.752	-11.6
0.918	0.41	0.024	-1.874	-3.279	-3.127	-10.6
0.118	0.106	0.973	0.53	-0.354	-0.385	-1.45
0.841	0.715	0.936	0.525	0.167	-0.184	0.102
0.001	0.002	0.278	0.53	0.873	0.941	2.33
0.718	0.991	0.993	-0.459	-0.261	-0.107	-0.718
0.011	0.403	0.998	-0.309	0.804	0.535	2.09
0.936	0.885	0.48	-0.415	-0.818	-1.201	-4.06
0.817	1.0	0.999	0.473	2.237	0.276	3.1
0.988	0.002	0.007	-0.906	-7.525	-3.669	-10.9
0.974	0.987	0.481	-1.17	-0.254	-0.59	-3.79
0.882	0.276	0.111	-0.48	-2.687	-2.149	-11.4
0.963	0.933	0.741	-0.383	-1.051	-1.153	-7.3
0.794	1.0	1.0	0.478	2.137	1.517	4.09
0.97	0.999	1.0	0.478	0.974	0.676	2.97
0.98	0.938	0.988	0.457	0.339	0.997	3.03
0.996	1.0	1.0	0.478	1.012	2.704	4.59
0.983	0.89	0.986	-0.261	-0.865	0.035	-4.98
0.659	0.528	0.005	-0.464	-0.008	-0.239	-1.85
0.658	0.991	0.979	0.53	0.466	0.645	1.61
0.989	0.999	1.0	0.645	0.87	1.413	2.72
0.997	1.0	1.0	0.651	1.251	1.511	3.62
0.004	0.0	0.0	-0.307	-1.131	-1.811	-9.92
0.998	1.0	1.0	0.478	2.284	1.801	4.5
0.999	1.0	1.0	0.651	1.433	2.173	4.89
0.694	0.984	0.996	-0.267	0.022	-0.056	0.645
0.879	0.21	0.397	-1.321	-2.003	-2.064	-9.23
0.874	0.994	1.0	-0.163	0.217	0.575	1.59
0.904	0.579	0.843	-1.768	-0.973	-0.455	-4.44
0.99	1.0	1.0	-0.132	1.636	3.203	5.29
0.883	0.218	0.128	-1.691	-2.997	-1.594	-12.3
0.997	1.0	1.0	0.651	1.485	1.499	5.01
0.903	0.79	0.894	-0.243	-1.593	-0.75	-9.96
0.448	0.944	0.93	0.452	0.894	0.441	2.77
0.997	1.0	1.0	0.651	2.605	2.396	5.54
0.991	0.997	0.994	0.53	-0.09	0.084	-1.01
0.213	0.965	0.144	-0.381	-0.081	-0.388	-0.385
0.03	0.653	0.475	-0.495	-0.68	-0.789	-3.76
0.955	1.0	1.0	0.651	0.947	1.045	3.0
0.501	0.999	0.998	0.525	0.492	0.226	1.26
0.91	0.999	1.0	0.53	0.399	0.84	2.37
0.898	0.999	0.997	-0.261	0.028	-0.05	0.203
0.847	0.859	0.783	-0.295	-0.481	-0.534	-2.45
0.85	1.0	1.0	0.651	1.299	4.122	4.3
