priPhCons	mamPhCons	verPhCons	priPhyloP	mamPhyloP	verPhyloP	GerpS
0.001	0.0	0.0	-0.836	-0.898	-0.825	-3.75
0.889	0.467	0.002	0.365	-0.158	-0.79	-1.45
0.97	0.991	0.975	0.557	-0.124	-0.166	-0.909
0.947	0.587	0.757	-0.186	-0.881	-0.502	-7.01
0.172	0.001	0.112	0.148	-0.391	-0.008	-1.19
0.774	0.925	0.186	-0.45	-0.857	-1.836	-5.51
0.074	0.684	0.686	0.48	0.754	0.756	1.83
0.007	0.0	0.0	-0.36	0.298	0.289	1.3
0.0	0.002	0.001	-2.677	-0.388	-0.536	-0.29
0.339	0.714	0.031	0.291	0.998	0.314	1.08
0.548	0.309	0.995	-0.142	0.087	0.459	-0.165
0.171	0.008	0.001	-0.887	-4.24	-3.505	-9.27
0.912	0.851	0.942	-0.729	-1.048	-0.797	-7.54
0.066	0.055	0.996	-0.278	0.106	0.796	2.22
0.2	0.079	0.005	0.557	-3.104	-3.046	-11.1
0.035	0.003	0.002	-0.674	0.164	0.412	1.77
0.689	0.808	0.166	0.462	0.373	-0.089	1.95
0.002	0.0	0.0	-0.823	-1.464	-1.205	-7.28
0.642	0.99	1.0	0.567	0.287	0.69	0.637
0.004	0.0	0.0	0.307	0.281	0.277	0.788
0.0	0.999	1.0	0.0	0.685	0.995	1.35
0.106	0.002	0.004	-0.791	-2.256	-1.489	-10.6
0.139	0.001	0.0	0.525	-1.342	-1.158	-6.08
0.021	0.004	0.005	0.457	1.826	1.272	2.73
0.998	1.0	0.997	0.651	1.129	0.102	3.69
0.002	0.0	0.0	0.307	-0.509	-0.437	-1.78
0.996	1.0	1.0	-0.269	0.448	0.815	1.8
0.994	0.983	0.966	-0.309	-0.442	-0.184	-0.637
0.997	1.0	1.0	0.457	2.089	2.465	5.52
0.998	1.0	1.0	0.581	0.358	0.524	1.26
0.993	0.762	0.623	-0.375	-1.706	-1.225	-9.75
0.967	0.916	0.98	-1.071	-0.269	-0.122	-0.363
0.984	1.0	1.0	0.645	0.801	0.818	2.93
0.993	0.999	0.99	-0.429	0.125	-0.08	0.132
0.731	1.0	1.0	0.651	2.481	3.037	5.01
0.769	0.0	0.006	-1.138	-5.309	-4.499	-9.93
0.863	0.985	0.825	-1.945	-0.346	-0.486	0.877
0.047	0.0	0.0	-1.596	-1.829	-2.314	-7.1
0.962	0.999	1.0	0.457	0.917	0.47	3.23
0.001	0.295	0.187	-0.96	0.132	0.151	0.739
0.304	0.05	0.0	-1.097	-0.526	-0.834	-2.94
0.953	0.674	0.75	-1.148	-1.677	-1.584	-7.45
0.01	0.0	0.0	-1.307	-1.808	-1.975	-8.78
0.999	1.0	0.998	0.651	1.374	0.208	3.71
0.79	0.999	0.987	0.48	1.281	1.024	3.67
0.003	0.014	0.15	0.557	0.235	0.426	1.21
0.332	0.998	1.0	0.55	2.755	3.989	5.49
0.006	0.055	0.889	-1.58	-0.217	0.738	-1.52
0.731	1.0	1.0	0.525	2.0	2.836	5.28
0.798	1.0	1.0	0.553	1.492	3.509	4.63
0.828	1.0	1.0	0.557	0.275	0.368	0.213
0.994	0.909	0.119	0.581	-0.795	-1.594	-5.9
0.594	0.006	0.007	-0.223	-1.558	-1.48	-7.99
0.333	1.0	0.994	0.382	1.651	1.765	3.02
0.653	0.232	0.09	0.45	0.095	0.015	-0.2
0.012	0.0	0.0	0.53	-0.049	0.285	-0.371
0.018	0.641	0.753	-1.614	-1.841	-0.685	-9.52
0.638	0.96	0.971	0.557	0.268	0.161	1.51
0.038	0.0	0.0	0.149	-1.018	-0.675	-3.88
0.992	0.994	0.979	-0.18	0.089	-0.071	0.895
0.311	0.336	0.277	-0.269	-0.006	0.117	0.625
0.873	1.0	0.992	0.646	0.638	0.255	2.03
0.983	1.0	0.999	0.486	0.616	0.239	1.36
0.16	0.0	0.0	0.105	-1.168	-0.597	-3.82
0.493	1.0	1.0	0.645	0.652	2.386	3.86
0.027	0.426	0.315	0.447	-0.969	-2.421	-8.14
0.049	0.0	0.0	0.525	0.278	0.252	2.24
0.998	1.0	1.0	0.452	0.521	0.546	3.65
0.321	0.999	0.999	0.292	1.789	0.743	3.13
0.0	0.0	0.0	-0.302	-3.722	-3.388	-7.37
0.001	0.0	0.0	-0.385	-1.444	-1.646	-9.99
0.482	0.007	0.0	-1.913	-4.543	-3.951	-8.02
0.841	0.975	0.892	0.645	0.728	0.672	2.44
0.994	0.988	1.0	0.525	0.347	1.812	2.71
0.268	0.0	0.0	0.307	-0.186	-0.161	-1.04
0.961	1.0	0.999	-0.144	0.781	0.469	3.06
0.008	0.001	0.011	-0.514	0.075	0.275	0.631
0.056	0.728	0.999	0.0	0.954	2.215	1.18
0.979	0.998	1.0	-0.319	-0.06	0.947	0.995
0.0	0.0	0.0	-2.228	-4.562	-4.595	-7.88
0.997	1.0	0.999	0.53	1.076	0.207	4.88
0.849	0.995	1.0	0.53	0.15	0.919	2.28
0.038	0.999	0.998	-0.527	0.124	0.02	0.552
0.733	0.995	1.0	0.651	0.56	1.254	2.13
0.008	0.014	0.014	-0.309	-0.245	0.008	-2.77
0.0	0.001	0.001	-2.513	-2.419	-2.279	-4.42
0.011	0.33	0.999	0.176	0.433	0.127	0.379
0.002	0.0	0.0	0.64	-0.705	-1.095	-5.91
0.999	1.0	1.0	0.525	0.478	0.835	2.08
0.594	0.003	0.0	-3.765	-6.571	-5.453	-10.2
0.211	0.006	0.02	-0.441	-2.604	-0.565	-8.52
0.23	0.99	0.999	-0.705	-0.561	0.224	-1.99
0.991	0.991	0.995	0.645	-0.037	0.01	0.818
0.0	0.0	0.0	-0.556	-4.931	-4.077	-7.61
0.933	0.931	0.838	-0.264	0.046	-0.498	-3.61
0.974	1.0	1.0	0.651	2.674	2.039	5.66
0.998	1.0	1.0	0.53	1.14	1.509	4.53
0.967	0.843	0.99	-0.388	-1.444	-0.094	-9.75
0.0	0.001	0.002	-3.988	-2.427	-1.827	-5.71
0.782	0.991	0.637	-0.304	-0.394	-0.886	-3.13
0.018	0.631	0.381	-0.186	-0.093	-0.442	-2.5
0.933	1.0	1.0	0.651	1.55	0.547	4.33
0.566	0.992	0.984	-1.24	-0.231	-0.215	-2.2
0.982	1.0	1.0	0.559	2.823	1.704	5.06
0.965	0.096	0.151	-0.257	-1.605	-1.146	-6.09
0.587	0.231	0.397	-0.14	-0.129	-0.013	0.935
0.98	0.966	0.053	-0.345	-0.395	-0.895	-3.6
0.002	0.0	0.0	0.509	-0.18	-0.209	-0.174
0.996	1.0	1.0	0.375	0.48	0.568	1.89
0.605	0.006	0.01	0.507	0.225	-0.296	0.284
0.317	0.281	0.811	0.489	-0.242	-0.018	-2.14
0.004	0.963	0.996	0.502	2.516	2.232	3.9
0.896	0.971	0.999	-0.42	-0.617	0.626	-2.04
0.912	1.0	1.0	0.557	2.548	1.963	4.47
0.999	1.0	1.0	0.651	2.591	4.036	5.52
0.971	0.976	0.748	-0.261	-0.605	-0.576	-3.38
0.996	0.954	0.987	-0.353	-0.545	-0.002	-3.81
0.721	0.055	0.0	-0.14	-0.165	-0.267	-1.3
0.108	0.0	0.0	0.255	0.215	0.247	0.898
0.949	0.945	0.986	0.455	0.311	0.991	2.89
0.7	0.895	0.933	-0.364	-1.273	-0.326	-3.59
0.168	0.834	0.968	-0.14	0.018	0.03	0.385
0.868	1.0	0.999	0.559	1.269	1.368	4.18
0.99	1.0	1.0	0.55	1.128	0.89	2.49
0.03	0.0	0.0	0.148	0.147	0.196	0.585
0.973	0.316	0.328	0.587	0.299	0.3	1.36
0.813	0.183	0.436	-1.179	-1.595	-1.29	-5.6
0.003	0.002	0.001	0.651	0.195	0.265	0.814
0.672	0.725	0.487	0.646	1.143	0.515	3.21
0.978	0.958	0.108	-0.348	-0.972	-1.844	-8.43
0.423	0.999	0.955	0.457	2.376	1.478	3.75
0.992	1.0	1.0	0.53	1.069	1.215	4.74
0.035	0.048	0.003	0.651	-0.354	-0.377	-2.8
0.422	0.993	1.0	0.55	0.291	0.73	2.73
0.184	0.634	0.005	0.53	0.43	0.468	2.85
0.01	0.0	0.0	-0.269	0.023	0.135	0.151
0.0	0.035	0.121	0.0	-0.0	0.689	0.0
0.986	1.0	1.0	-0.483	0.954	0.712	3.16
0.007	0.0	0.001	-0.354	-0.462	-0.455	-2.2
0.182	0.0	0.001	-0.926	-0.127	0.951	-0.332
0.873	0.96	0.976	0.587	1.319	1.532	3.8
0.082	0.564	0.852	-0.184	0.022	-0.208	-0.846
0.239	0.072	0.999	0.425	0.118	1.045	0.934
0.962	0.999	0.993	-0.126	0.871	0.258	2.07
0.327	0.045	0.0	0.486	0.013	-0.37	-1.1
0.109	0.0	0.0	-0.304	-1.226	-0.645	-7.51
0.523	0.995	0.996	0.58	0.486	0.041	1.08
0.002	0.305	0.156	0.586	0.951	1.186	3.93
0.856	0.43	0.621	-0.383	-1.295	-1.181	-8.2
0.975	0.151	0.037	-0.921	-2.498	-1.807	-12.0
0.985	0.207	0.508	-0.18	-1.338	-0.62	-7.37
0.996	0.999	0.994	0.559	0.326	0.236	1.82
0.002	0.999	1.0	-0.912	0.175	1.08	2.36
0.004	0.001	0.0	-0.176	-0.671	-1.032	-5.29
0.992	0.994	0.574	0.651	-0.143	-0.835	-0.975
0.999	1.0	1.0	0.651	2.811	1.875	5.04
0.084	0.612	0.063	0.559	0.465	0.216	0.887
0.165	0.0	0.001	0.375	-0.337	-0.221	-1.8
0.989	0.998	1.0	0.587	0.575	0.542	2.43
0.993	0.999	1.0	0.557	0.188	2.224	1.88
0.997	0.285	0.012	0.645	-2.198	-2.303	-10.3
0.947	1.0	1.0	-0.257	0.779	1.187	3.01
0.631	0.995	0.998	-0.295	0.021	0.01	-0.495
0.956	1.0	1.0	0.651	2.521	1.93	5.39
0.997	1.0	0.998	0.651	0.822	0.329	2.06
0.007	0.002	0.003	0.559	0.785	0.795	2.02
0.666	0.985	0.331	0.37	-0.547	-0.538	-3.5
0.015	0.0	0.0	-2.225	-1.762	-1.615	-7.26
0.998	0.997	0.998	0.53	-0.085	0.433	0.729
0.257	0.94	0.827	0.651	-0.0	-0.208	1.18
0.976	0.994	1.0	-0.751	-0.219	0.618	-1.93
0.788	0.994	0.997	-0.282	0.352	0.096	1.62
0.992	1.0	1.0	0.48	1.172	1.017	4.22
0.845	0.998	0.998	0.639	0.023	0.136	0.153
0.983	0.95	0.571	-0.222	-1.286	-1.195	-8.99
0.989	0.999	0.98	-0.255	0.113	-0.136	-1.62
0.002	0.002	0.005	0.076	0.074	-0.358	0.0
0.229	0.0	0.0	-0.485	-2.527	-3.346	-10.2
0.983	0.993	0.996	0.457	0.209	0.255	1.1
0.942	0.994	0.997	0.374	-0.127	0.221	-1.28
0.999	0.998	0.991	0.651	-0.057	-0.081	-1.36
0.795	0.998	0.967	-0.375	-0.042	-0.217	0.774
0.014	0.0	0.0	0.124	-0.325	-0.476	-0.701
0.001	0.002	0.013	-0.222	0.696	1.171	3.23
0.99	1.0	1.0	0.651	2.835	3.451	5.98
0.52	0.791	0.051	-0.808	-0.717	-1.988	-3.79
0.977	0.999	1.0	-0.15	0.267	1.11	2.36
0.009	0.983	0.982	0.53	2.169	0.446	3.14
0.999	1.0	1.0	0.651	0.706	1.038	3.81
0.021	0.948	0.871	-4.196	-0.329	-0.36	-2.89
0.001	0.001	0.01	-2.268	-0.082	0.316	0.391
0.302	0.682	0.649	-0.529	-0.357	-0.038	-1.98
0.951	0.561	0.198	-0.753	-1.477	-1.169	-7.55
0.081	0.095	0.91	-1.084	-1.796	-0.482	-8.73
0.015	0.0	0.0	-0.144	-0.014	-0.276	-1.02
0.899	0.782	0.233	0.444	-2.296	-2.339	-9.77
0.997	1.0	0.998	0.457	0.253	0.248	2.62
0.002	0.0	0.0	-0.298	-1.602	-1.867	-7.12
0.024	0.008	0.0	-1.161	-1.63	-1.28	-11.3
0.993	1.0	1.0	0.559	2.658	0.495	4.44
0.993	1.0	1.0	0.651	2.591	5.377	5.02
0.039	0.993	0.999	0.651	0.413	0.403	1.56
0.008	0.137	0.869	-1.659	-2.925	-1.72	-7.2
0.945	0.511	0.029	-0.255	-2.311	-3.042	-11.4
0.472	0.003	0.0	-1.884	-1.836	-3.208	-11.0
0.06	0.0	0.0	-2.312	-2.145	-1.905	-8.97
0.798	1.0	0.995	0.473	2.199	1.476	5.78
0.019	0.0	0.0	0.455	-1.711	-2.33	-10.3
0.985	0.999	0.997	-0.343	0.368	0.399	1.04
0.001	0.001	0.002	-3.03	-2.483	-2.373	-1.3
0.995	0.995	0.96	-0.26	-0.148	-0.181	-1.3
0.331	0.894	0.994	0.645	0.328	0.343	1.9
0.111	0.174	0.784	-0.762	-1.406	-0.763	-7.0
0.679	0.994	0.977	0.557	0.066	0.099	1.33
0.951	0.556	0.214	-0.176	-1.391	-1.274	-7.62
0.004	0.949	0.704	0.604	0.285	0.085	0.247
0.263	0.0	0.0	0.557	-0.112	-0.046	-1.63
0.997	1.0	1.0	0.45	2.248	1.167	4.74
0.049	0.001	0.0	-0.327	-3.988	-4.447	-11.7
0.985	1.0	1.0	0.645	2.933	6.116	5.84
0.077	0.188	0.091	-1.69	-0.425	0.031	-1.8
0.109	0.001	0.001	0.45	-0.45	-0.283	-2.71
0.525	0.911	1.0	-0.144	1.336	0.639	3.41
0.999	0.996	1.0	0.525	-0.168	0.688	0.686
0.008	0.0	0.0	-0.357	-0.876	-0.149	-5.66
0.683	0.996	0.992	-1.467	-0.314	-0.124	-0.587
0.46	0.515	0.706	-0.375	-0.69	-2.344	-3.28
0.017	0.003	0.087	0.651	-0.044	0.281	0.739
0.028	0.013	0.0	-3.358	-5.655	-6.502	-9.35
0.002	0.0	0.0	0.52	-0.222	-0.174	-0.22
0.003	0.0	0.0	0.255	-2.002	-1.887	-4.8
0.812	1.0	1.0	0.557	1.447	2.474	4.08
0.998	1.0	1.0	0.651	2.762	2.438	4.89
0.004	0.957	0.997	0.392	0.987	0.983	3.36
0.086	0.091	0.642	0.587	0.495	0.158	2.27
0.998	0.991	0.942	0.53	-0.491	-0.373	-3.47
0.902	0.058	0.016	-0.13	-1.823	-2.499	-10.1
0.954	0.999	1.0	0.486	0.472	1.85	3.07
0.952	1.0	1.0	0.557	0.891	0.831	3.22
0.057	0.0	0.076	0.532	-1.926	-1.178	-8.39
0.968	0.999	1.0	-0.319	0.16	0.812	2.38
0.985	1.0	1.0	0.557	1.227	1.719	4.38
0.017	0.99	0.05	-0.534	0.934	0.426	2.6
0.094	0.768	0.992	0.651	0.067	0.322	1.24
0.01	0.0	0.0	-0.477	-1.695	-1.665	-4.95
0.012	0.006	0.059	-1.199	-0.461	-0.131	-2.11
0.972	1.0	0.999	0.53	0.464	0.482	2.11
0.009	0.0	0.0	-1.929	-2.074	-1.702	-11.3
0.002	0.0	0.0	0.557	-0.397	-0.492	-4.52
0.734	0.251	0.028	-1.103	-3.006	-2.868	-10.5
0.743	0.992	0.963	0.53	-0.117	-0.263	-1.35
0.998	1.0	1.0	0.457	2.153	1.07	4.47
0.052	0.005	0.001	-0.144	-0.563	-0.736	-6.03
0.358	0.368	0.423	-2.633	-0.62	-0.608	-2.83
0.981	0.996	0.919	-1.309	-0.266	-0.426	-3.0
0.757	0.514	0.827	-1.44	-2.206	-0.662	-8.94
0.067	0.0	0.0	-0.14	-1.4	-1.683	-7.19
0.97	1.0	1.0	-0.151	0.328	1.435	2.8
0.882	0.624	0.348	0.587	2.811	1.275	5.93
0.017	0.904	0.995	0.553	0.265	0.668	1.69
0.44	0.663	0.682	-0.231	-2.017	-1.115	-11.2
0.003	0.001	0.002	-0.78	-0.778	-0.787	-0.451
0.625	0.99	0.246	-1.494	-0.117	-0.212	-2.29
0.993	1.0	1.0	0.557	1.285	0.685	2.95
0.892	0.377	0.013	-0.269	-2.285	-2.735	-9.37
0.919	0.988	0.994	-0.588	-0.159	-0.052	0.836
0.993	0.979	0.986	0.651	-0.095	0.159	-1.36
0.009	0.02	0.24	-3.17	-1.994	-1.139	-6.68
0.693	0.99	0.996	-0.353	-0.421	0.129	-2.95
0.915	1.0	1.0	0.457	2.522	3.109	4.28
0.514	0.746	0.921	-0.498	0.77	1.578	3.76
0.949	0.697	0.12	-0.341	-1.975	-1.98	-8.63
0.999	1.0	1.0	0.651	1.237	0.665	4.19
0.973	1.0	1.0	0.457	1.05	1.614	4.43
0.772	0.955	0.99	-1.587	-1.158	-0.064	-4.79
0.964	0.997	0.99	-0.14	-0.155	-0.215	-1.72
0.488	0.955	0.994	-1.333	-0.836	0.017	-3.45
0.659	0.714	0.808	-0.673	-1.953	-0.888	-10.3
0.035	0.0	0.0	-1.05	-2.052	-1.326	-7.37
0.514	0.999	1.0	-0.47	1.195	1.971	4.08
0.02	0.029	0.982	0.337	-0.691	-0.761	-2.18
0.602	0.96	1.0	-0.266	0.666	2.142	3.03
0.018	0.002	0.109	-0.503	0.023	0.468	-0.847
0.058	0.937	0.961	0.651	-0.15	-0.079	-2.73
0.071	0.0	0.034	-1.35	-3.385	-3.337	-9.84
0.366	0.104	0.293	0.457	0.367	0.734	2.55
0.999	1.0	0.999	0.53	0.964	0.342	3.98
0.0	0.0	0.0	-0.534	-0.395	-0.381	-1.3
0.631	0.38	0.996	-0.478	0.316	0.251	1.11
0.302	0.0	0.0	-1.034	-2.05	-1.814	-5.45
0.985	1.0	0.991	-0.243	0.646	-0.062	1.26
0.903	0.697	0.604	0.651	0.289	0.366	0.586
0.504	0.001	0.08	-0.725	-1.642	-1.056	-8.14
0.005	0.223	0.118	-0.187	0.623	0.034	1.94
0.999	1.0	1.0	0.651	2.66	3.081	4.77
0.997	0.999	0.999	0.53	0.19	0.412	2.4
0.997	1.0	1.0	0.587	1.4	1.711	4.2
0.976	0.208	0.017	-0.327	-3.225	-3.228	-9.53
0.953	0.996	0.997	-0.64	-0.245	0.034	-0.0204
0.86	0.002	0.0	-1.991	-5.986	-5.408	-11.2
0.464	0.915	0.821	0.457	0.055	0.786	1.69
0.098	0.975	1.0	0.557	1.028	0.708	2.4
0.586	0.003	0.007	-0.144	-3.713	-2.856	-11.5
0.001	0.0	0.0	-1.45	-2.065	-2.65	-8.76
0.993	1.0	0.999	0.457	0.372	0.319	1.42
0.059	0.998	0.998	-0.808	0.342	0.321	2.85
0.955	1.0	0.998	0.455	0.834	0.071	1.18
0.183	0.005	0.0	-0.496	-1.606	-1.604	-9.27
0.89	0.996	0.998	0.451	-0.081	0.42	-0.969
0.913	1.0	1.0	-0.144	1.189	1.724	2.97
0.851	0.566	0.428	-2.238	-0.879	-1.024	-6.88
0.006	0.0	0.0	0.434	-0.411	-0.384	-1.57
0.015	0.068	0.003	-0.165	0.446	0.089	1.07
0.355	1.0	1.0	0.292	1.818	1.804	2.67
0.989	0.997	0.998	0.525	0.081	0.017	-0.679
0.058	0.125	0.451	-1.119	-0.38	-0.54	-2.15
0.003	0.0	0.002	0.457	-0.525	-0.364	-1.9
0.003	0.635	0.502	-1.005	-0.23	-0.335	-1.4
0.949	0.998	0.97	-0.144	0.112	-0.104	0.196
0.014	0.088	0.0	-0.328	-2.264	-1.669	-10.7
0.113	0.151	0.433	0.176	0.776	1.107	1.47
0.373	0.007	0.001	-0.17	-2.333	-2.691	-11.2
0.999	1.0	1.0	0.53	2.19	1.689	5.74
0.98	0.097	0.044	-0.943	-3.476	-2.419	-11.6
0.728	0.0	0.0	-1.858	-3.615	-4.132	-11.9
0.989	0.987	0.987	0.462	-0.302	-0.283	-2.26
0.997	1.0	1.0	0.557	2.368	3.913	3.88
0.988	0.944	0.955	-0.264	-0.877	-0.273	-4.36
0.001	0.0	0.0	0.646	0.636	0.631	1.97
0.832	0.999	0.942	0.581	0.078	-0.219	0.664
0.046	0.002	0.004	-0.154	-0.319	-0.302	-3.3
0.22	0.002	0.002	0.486	-0.01	0.044	0.0898
0.994	1.0	1.0	-0.142	1.512	1.376	4.09
0.982	1.0	1.0	0.298	0.213	0.47	2.41
0.898	0.997	1.0	-0.674	-0.325	0.376	-2.32
0.951	0.958	0.733	-0.353	0.146	-0.021	1.23
0.504	0.998	0.999	0.651	1.466	1.769	5.02
0.452	0.03	0.001	0.243	-0.74	-1.282	-3.04
0.003	0.0	0.0	-2.434	-4.631	-3.454	-9.53
0.032	0.087	0.0	0.587	1.544	0.361	2.08
0.03	0.579	0.594	0.587	0.596	0.582	1.74
0.423	0.412	0.909	-1.291	-1.517	-1.35	-8.54
0.992	1.0	1.0	0.452	2.067	2.507	5.41
0.912	0.939	0.696	-0.852	-0.728	-0.589	-1.97
0.003	0.0	0.0	-0.987	0.284	0.383	2.26
0.001	0.007	0.007	-1.898	-0.027	-0.043	0.875
0.038	0.983	0.999	-0.287	-0.049	0.434	-1.71
0.976	0.437	0.883	-1.116	-2.367	-0.502	-10.4
0.02	0.008	0.011	0.064	-0.314	-0.307	-0.85
0.803	0.852	0.418	0.486	-0.95	-1.253	-9.19
0.012	0.145	0.017	-1.036	-0.21	-0.506	-2.49
0.938	0.421	0.014	-0.346	-1.627	-2.115	-6.72
0.003	0.0	0.0	0.375	-1.208	-0.84	-5.53
0.991	1.0	0.998	-0.235	0.681	0.194	3.68
0.913	0.968	1.0	0.651	1.568	1.092	5.11
0.006	0.028	0.561	-0.264	-0.046	0.682	0.746
0.998	1.0	1.0	0.651	1.367	1.552	4.48
0.743	0.412	0.307	0.457	-0.624	0.005	-1.6
0.988	0.0	0.0	0.515	-1.631	-1.278	-8.87
0.668	0.999	0.998	-1.022	0.228	0.086	0.308
0.445	0.061	0.013	0.448	-0.105	-0.028	-2.13
0.002	0.0	0.0	0.165	-0.226	-0.209	-1.32
0.889	0.2	0.988	0.651	1.388	1.789	2.84
0.085	0.0	0.0	-0.777	-1.657	-1.576	-9.51
0.032	0.318	0.001	-0.142	0.055	-0.162	-1.52
0.974	0.999	0.995	-0.154	0.358	0.024	1.32
0.02	0.82	0.993	-0.808	-0.089	0.079	1.7
0.958	0.999	0.833	-0.344	0.108	-0.225	0.449
0.885	0.984	0.993	-0.246	-0.444	0.012	-0.784
0.515	0.037	0.666	-0.471	-2.048	-1.215	-9.37
0.121	0.005	0.025	0.587	0.488	0.553	1.73
0.228	0.004	0.005	-2.353	-0.219	-0.212	-0.628
0.271	0.06	1.0	-1.229	-0.17	0.802	-0.577
0.925	0.043	0.0	-0.477	-0.187	-0.836	-1.64
0.686	0.999	1.0	0.235	1.274	3.568	2.74
0.002	0.903	0.574	-3.455	-0.898	-0.894	-6.46
0.946	0.762	0.019	-0.808	0.135	-0.498	2.55
0.161	0.402	0.959	0.587	0.049	-0.06	0.221
0.599	0.2	0.009	0.457	-0.08	-0.087	-1.73
0.003	0.0	0.0	-0.462	-1.491	-1.217	-6.99
0.988	0.999	0.993	-0.174	0.067	0.046	-0.401
0.993	1.0	0.999	-0.14	0.265	0.196	1.78
0.964	0.999	1.0	0.53	0.586	1.316	3.9
0.996	1.0	1.0	0.651	0.827	2.534	3.33
0.465	0.115	0.001	-0.298	-0.148	-0.362	-1.33
0.168	0.912	0.974	-0.232	-0.689	-0.218	-6.08
0.99	1.0	0.999	0.557	2.212	1.236	4.29
0.999	1.0	1.0	0.651	1.345	3.438	4.76
0.495	0.469	0.125	-0.472	-1.803	-1.669	-8.79
0.341	0.001	0.0	-0.321	-2.204	-2.028	-8.01
0.014	0.005	0.502	-0.803	-0.868	-0.194	-3.18
0.727	0.611	0.485	-3.017	-2.406	-1.438	-9.91
0.448	0.044	0.046	-1.586	-2.331	-1.71	-12.2
0.026	0.006	0.01	-1.171	-0.058	-0.592	-1.1
0.528	0.022	0.014	-4.188	-4.434	-3.591	-11.1
0.82	0.451	0.241	0.486	-1.91	-2.047	-7.48
0.022	0.001	0.001	0.176	-0.069	-0.027	-0.181
0.896	0.997	0.993	0.645	2.623	2.077	4.6
0.068	0.019	0.003	-0.142	-0.547	-0.878	-4.65
0.929	0.95	0.998	0.53	-0.173	0.237	-1.71
0.003	0.695	0.989	-0.766	0.09	-0.155	-0.544
0.003	0.004	0.0	-1.085	-1.151	-1.776	-5.71
0.992	1.0	1.0	0.557	2.789	3.703	5.89
0.003	0.0	0.0	-0.673	-1.214	-1.386	-5.63
0.961	1.0	1.0	0.431	2.16	0.967	3.7
0.054	0.003	0.003	0.307	1.424	1.423	1.97
0.906	0.999	0.998	-0.15	0.844	0.667	4.29
0.015	0.0	0.0	0.52	0.02	0.05	0.521
0.134	0.941	0.991	-1.186	-0.74	-0.076	-4.08
0.201	0.0	0.0	-0.318	-0.283	-0.583	0.272
0.59	0.662	1.0	0.411	0.912	0.606	1.09
0.225	0.935	0.994	-0.426	0.405	0.534	2.49
0.993	1.0	0.999	0.557	0.664	0.241	3.32
0.413	0.707	0.313	-1.952	-1.148	-0.901	-6.22
0.005	0.0	0.193	-1.469	-2.104	-1.021	-9.96
0.806	0.999	0.989	-1.322	0.018	-0.058	1.51
0.912	0.114	0.021	-1.036	-1.906	-1.228	-7.02
0.282	0.059	0.0	-0.415	-1.567	-1.006	-7.46
0.951	0.937	0.998	-0.194	-1.006	0.148	-3.82
0.996	1.0	0.983	-0.363	0.259	-0.093	0.308
0.999	1.0	1.0	0.651	1.524	4.265	5.04
0.0	0.0	0.0	-4.667	-6.067	-5.709	-7.08
0.125	0.01	0.07	-2.405	-0.676	-0.495	-1.41
0.306	0.217	0.232	-0.519	-0.102	0.033	-1.36
0.135	0.002	0.019	-1.249	-0.641	0.056	-2.07
0.938	0.383	0.237	-0.706	-0.578	-0.007	-0.86
0.362	0.942	0.946	0.525	1.105	0.783	2.86
0.001	0.006	0.471	-0.784	0.06	0.741	0.775
0.075	0.0	0.003	-0.656	-3.742	-3.04	-11.1
0.019	0.455	0.148	-0.375	-0.858	-0.462	-3.52
0.996	1.0	1.0	0.53	1.144	1.665	4.5
0.991	0.152	0.002	-0.15	-3.111	-3.807	-11.4
0.999	1.0	1.0	0.651	2.697	4.133	4.32
0.911	0.934	1.0	0.499	0.627	0.397	2.05
0.996	0.999	0.997	0.525	0.002	0.058	1.06
0.011	0.007	0.001	0.486	1.164	0.718	3.43
0.032	0.065	0.034	-0.261	-3.224	-3.647	-11.3
0.615	0.502	0.227	-0.237	-0.143	-0.513	-1.5
0.986	1.0	1.0	0.457	1.891	0.786	3.91
0.259	0.09	0.0	-0.375	-1.45	-1.366	-10.0
0.939	0.649	0.203	-1.922	-1.285	-1.58	-5.33
0.998	1.0	1.0	0.645	1.629	2.615	3.74
0.022	0.0	0.0	-1.238	-0.78	-0.092	-2.25
0.013	0.004	0.024	-4.153	-3.532	-3.463	-9.44
0.992	0.008	0.0	0.651	-0.678	-0.422	-5.36
0.001	0.001	0.004	-1.289	-1.373	-0.681	-5.22
0.709	0.926	0.911	0.538	0.624	0.836	3.58
0.014	0.437	0.516	0.55	0.031	0.051	-0.121
0.998	1.0	1.0	0.559	1.457	2.158	4.65
0.005	0.001	0.001	-0.244	1.084	0.598	3.04
0.777	1.0	1.0	0.557	2.358	2.74	5.1
0.995	0.982	0.778	0.553	1.021	0.543	3.01
0.002	0.023	0.299	0.502	-2.281	-1.598	-9.74
0.723	0.905	0.875	-1.13	-1.28	-1.11	-7.53
0.967	0.999	0.993	0.457	0.063	-0.069	-0.61
0.999	1.0	1.0	0.651	0.659	0.647	1.98
0.937	0.277	0.965	-0.285	-0.804	-0.105	-3.61
0.89	0.998	0.999	0.457	0.004	0.33	-1.17
0.107	0.996	0.979	0.494	0.232	0.241	1.88
0.918	0.944	0.993	-0.146	0.095	0.23	0.553
0.133	0.996	0.998	0.457	0.995	0.708	1.93
0.77	0.337	0.453	-0.383	0.023	-0.161	1.08
0.895	0.998	0.936	-0.268	-0.044	-0.689	-0.654
0.994	1.0	0.929	0.645	2.471	0.17	3.34
