dPSIZ	SR-	SR+	FAS6-	FAS6+	MES	dMES	MES+	MES-	MEC-MC?	MEC-CS?	MES-KM?	PESE-	PESE+	PESS-	PESS+
	0.0084	0.0000	0.0625	0.0000	6.8900	0.3200	-0.3200	0.3200	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.561	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.476	0.0400	0.0000	0.0000	0.0000	5.3500	1.2800	1.2800	-1.2800	0.0	1.0	0.0	0.0909	0.0476		
	0.0072	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.117	0.1613	0.0370	0.0000	0.0000					0.0	0.0	0.0	0.0625	0.0000		
	0.0000	0.0078	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.985	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.735	0.0444	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		1.0000
0.226															
	0.0023	0.0023	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.358	0.0000	0.0333	0.0000	0.0000	3.3500	7.7600	7.7600	-0.9600	0.0	1.0	0.0	0.0000	0.6667	0.0000	0.0000
0.364															
0.71	0.0000	0.0400	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.076	0.0000	0.0286	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		1.0000
	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.521	0.0476	0.0000							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0426	0.0217	0.0000	0.0000					0.0	0.0	0.0	0.0455	0.0870	0.0000	0.5000
-2.6	0.0000	0.0000	0.0000	0.2500	2.4000	0.1300	0.1300	-0.1300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.4286
-0.537															
	0.0000	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.394	0.0556	0.0000							0.0	0.0	0.0	0.0000	0.0000		
-1.693															
	0.0035	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
2.137	0.0714	0.0714		1.0000	2.0300	7.9500		7.9500	0.0	1.0	0.0	0.2222	0.0000		
1.508	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.322	0.0	0.0							0.0	0.0	0.0	0.0000	0.5000		
0.492	0.0000	0.1200							0.0	0.0	0.0	0.1250	0.0000	0.0000	0.0000
-1.074	0.0833	0.0000	0.0000	0.0000	5.8600	0.5800	-0.5800	0.5800	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.4000
	0.0050	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0092	0.0092
0.549	0.0333	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.486	0.0714	0.0	0.0000	0.3333	2.9900	0.4400	0.4400	-0.4400	0.0	1.0	0.0	0.0000	0.1250		
0.563	0.0476	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-2.386	0.0000	0.0000			6.7900	6.1800		6.1800	0.0	0.0	1.0	0.0000	0.0000		
-1.031	0.0000	0.0000	0.0000	0.5000					0.0	0.0	0.0	0.0455	0.0000	0.0000	0.0000
0.318															
	0.0027	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0146	0.0000	0.0000
0.836	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0500	0.0500		
-0.731															
															
0.321	0.1250	0.1250							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
															
	0.0000	0.0000	0.0000	0.0000	6.7100	0.4300	0.4300	-0.4300	0.0	1.0	0.0	0.0909	0.0000		
-1.07	0.0000	0.0385		1.0000	4.8600	9.6100	9.6100		0.0	1.0	0.0	0.0625	0.0323		
-1.303	0.0000	0.0000			3.7000	0.6600	-0.6600	0.6600	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.893	0.1053	0.1053							0.0	0.0	0.0	0.0400	0.0769	0.0000	0.0000
1.057	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0909	0.0000	0.0000
-1.258															
	0.0071	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0678	0.0000	0.0000	0.0000
															
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0028	0.0028	0.0000	0.0000
0.056	0.0	0.0083	0.0000	0.0000	2.3100	2.5600	2.5600		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.551	0.0345	0.0000	0.3333	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.889	0.0000	0.0000	0.0000	0.2000					0.0	0.0	0.0	0.0000	0.0000		
	0.0056	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0577	0.0000	0.0000
-0.198	0.0138	0.0069	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0036	0.0357	0.0000					0.0	0.0	0.0	0.0104	0.0000	0.0000	0.0000
1.234	0.0000	0.0000	0.2500	0.0000					0.0	0.0	0.0	0.0000	0.1667	0.0000	0.0000
															
-0.763	0.0000	0.0000	0.0000	0.0000	3.0700	1.4100	1.4100		0.0	1.0	0.0	0.0000	0.1667	0.0000	0.0000
0.02															
	0.0370	0.037	0.0000	0.0000	2.1600	0.2200		0.2200	0.0	1.0	0.0	0.0556	0.0000	0.0000	0.0000
	0.0042	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0227
-0.379	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
-2.188	0.1667	0.0000			2.4900	7.7600	7.7600		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.2500
-0.145	0.0083	0.0042	0.0000	0.0000	2.0900	10.2800		10.2800	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0037	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.972															
0.584	0.0000	0.0052	0.0000	0.0435					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.029	0.0000	0.0526	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.2000	0.0000
-1.314															
															
0.67	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0013	0.0000	0.0097	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0038	0.0000
-0.028															
	0.0000	0.0000	0.0000	0.0000	10.4700	7.9500	7.9500	1.1100	0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0032	0.0000	0.0000	0.0120					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.37	0.0	0.0	0.0000	0.6667	9.1600	7.7500	7.7500		0.0	1.0	0.0	0.1538	0.0000	0.0000	0.0000
															
	0.0400	0.0400			4.7100	2.0400	2.0400	-2.0400	0.0	1.0	0.0	0.0000	0.0909	0.0000	0.0000
	0.0055	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.331	0.0238	0.0			5.1200	1.3400	1.3400	-1.3400	0.0	1.0	0.0	0.2143	0.0000	0.0000	0.0000
	0.0556	0.0000			4.9400	1.5300	1.5300	-1.5300	0.0	1.0	0.0	0.0000	0.0000		
0.255															
	0.0019	0.0000	0.0000	0.0132	7.2200	7.7500	7.7500		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.577	0.003	0.003	0.0000	0.0000	4.3800	0.3100	0.3100	-0.3100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.138	0.0714	0.1333	0.0000	0.0000	4.9400	6.5100		6.5100	0.0	1.0	0.0	0.2500	0.0000	0.0000	0.0000
0.864															
-2.096	0.1250	0.0000			5.9500	1.1700	1.1700	-1.1700	0.0	1.0	0.0	0.0000	0.0833	0.0000	0.0000
-0.907															
-1.055	0.0000	0.1250	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.2000	0.0000	0.0000
2.003	0.0000	0.0303	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.1538	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.763	0.0625	0.0							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.706	0.0000	0.0000							0.0	0.0	0.0	0.2000	0.0000		
-0.779	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.022															
0.02															
1.307	0.0000	0.0323	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.338	0.1250	0.0000			10.6200	1.3500	-1.3500	1.3500	0.0	1.0	0.0	0.0000	0.0000		
0.27	0.0571	0.0	0.0000	0.2222					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.913	0.0625	0.0000	0.0000	0.0000	2.8000	1.7400		1.7400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0023	0.0000	0.0000	0.0000	2.8200	7.7500	7.7500		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.059															
-0.692															
1.293	0.06	0.0208							0.0	0.0	0.0	0.0000	0.0370		
															
0.374															
0.602															
	0.0028	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.491															
-0.639	0.0213	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.503	0.0526	0.1000	0.0000	0.0000	2.8000	1.1100		1.1100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0006	0.0000	0.0000	2.5500	7.9600	7.9600		0.0	1.0	0.0	0.0000	0.0078	0.0000	0.0000
	0.0152	0.0076	0.0000	0.0000	2.6600	0.8000	0.8000		0.0	1.0	0.0	0.0164	0.0000	0.0000	0.0000
-0.825	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.0000		
	0.0108	0.0054	0.0000	0.0000	2.2200	8.7500		8.7500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.375	0.0000	0.0000	0.0435	0.0000					0.0	0.0	0.0	0.0048	0.0000	0.0667	0.0000
	0.0000	0.0004	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.933	0.0000	0.0	0.0000	0.0000					0.0	0.0	0.0	0.1250	0.0000	0.0000	0.0000
-0.848															
0.03	0.0297	0.0000	0.0000	0.0000	2.9200	12.1200		12.1200	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.021	0.0417	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.033	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0023	0.0023	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.036	0.0000	0.0000	0.0000	0.0000	9.6700	8.1800	-2.2000	8.1800	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-0.384	0.0417	0.0800							0.0	0.0	0.0	0.0000	0.0909		
															
	0.0035	0.0035	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0081	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000	8.3900	0.3600	0.3600	-0.3600	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
1.544															
	0.0208	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0392	0.0200	0.0000	0.0000
-0.68	0.0119	0.0060	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.043	0.0000	0.0571	0.1429	0.0000	3.9900	2.6600	-0.6400	2.6600	0.0	1.0	0.0	0.0000	0.0000	0.0714	0.0000
2.503															
-0.053	0.0000	0.0417	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.387															
	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.246															
0.926	0.0500	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.57	0.0256	0.0500			4.2000	1.1600	1.1600	-1.1600	0.0	1.0	0.0	0.0000	0.0556	0.0000	0.0000
-0.222															
-0.229	0.0000	0.0036	0.0000	0.0000	2.6200	1.5600		1.5600	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.367	0.0063	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0455	0.0000
0.851															
	0.0000	0.0000	0.0000	0.0043	2.8800	7.6000	7.6000		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0011
0.016	0.0000	0.0035	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0053	0.0000	0.0000
	0.0022	0.0044	0.0000	0.0000	2.0000	1.3600			0.0	1.0	0.0	0.0112	0.0000	0.0000	0.0000
0.403	0.0000	0.0071	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.436	0.0294	0.0294	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0588	0.0000	0.0000
	0.0025	0.0051	0.0200	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0099
															
-0.257	0.1250	0.0000	0.0000	0.0000	3.8400	9.6300		9.6300	0.0	1.0	0.0	0.1000	0.1000	0.0000	0.0000
-1.209															
0.688	0.0833	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.4000	0.0000	0.0000	0.0000
0.389															
	0.0000	0.0000	0.0000	0.0000	3.2900	2.3600		2.3600	0.0	1.0	0.0	0.0139	0.0000	0.0000	0.0000
-0.315	0.0030	0.0046	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0052	0.0400	0.0000	4.1600	1.2300	-1.2300	1.2300	0.0	1.0	0.0	0.0000	0.0000		
-1.578	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0			0.0000	0.0000
-0.467	0.0000	0.0645	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.852	0.0000	0.0714			2.8100	8.7300	8.7300		0.0	1.0	0.0	0.3333	0.1111	0.0000	0.0000
-0.696	0.04	0.0	0.0000	0.0000					0.0	0.0	0.0	0.1000	0.0000	0.0000	0.0000
-0.987	0.0357	0.0357	0.0000	0.0000	8.8700	1.4600	1.4600	-1.4600	0.0	1.0	0.0	0.0476	0.0000		
															
	0.0	0.0	0.0000	0.0000	6.0500	0.2000	0.2000	-0.2000	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0037
0.346	0.1176	0.0	0.0000	0.0000	6.6500	0.3000	0.3000	-0.3000	0.0	1.0	0.0	0.0000	0.2500		
	0.0023	0.0046	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
2.477	0.0000	0.0	0.0000	0.0000	3.1900	0.6800	-0.6800	0.6800	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0012	0.0025	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.159	0.0000	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.436	0.0	0.0			5.6600	2.0300	-0.5000	2.0300	0.0	1.0	0.0	0.1250	0.0000		
-0.827															
0.732	0.0000	0.0769	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.1667	0.0000	0.0000
	0.0072	0.0000	0.0000	0.0000	7.6400	0.7100	-0.7100	0.7100	0.0	1.0	0.0	0.0083	0.0000	0.0000	0.0000
	0.0108	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.559	0.0000	0.1111							0.0	0.0	0.0	0.0000	0.2857	0.0000	0.0000
	0.0000	0.0026	0.0000	0.0000					0.0	0.0	0.0	0.0081	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.377	0.0000	0.0029	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.191	0.0043	0.0000	0.0000	0.0000	6.2500	1.2800	1.2800	-1.2800	0.0	1.0	0.0	0.0185	0.0000	0.0000	0.0000
2.006	0.0000	0.0556	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
	0.0000	0.0000	0.0000	0.0000	10.2000	0.7900	0.7900	-0.7900	0.0	1.0	0.0	0.0000	0.0000		1.0000
1.105	0.0455	0.0455	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0500	0.0000	0.0000
	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0070	0.0000	0.0000
	0.0082	0.0082	0.0000	0.0000	5.5000	0.5400	0.5400	-0.5400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.526	0.0167	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0370	0.0000		
0.285	0.0000	0.0606	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
1.981	0.0714	0.0000	0.0000	0.3333	2.5600	0.8500		0.8500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
2.309	0.0	0.0	0.0000	0.0000	3.6800	0.6300	0.6300	-0.6300	0.0	1.0	0.0	0.0000	0.2857	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0526	0.0000	0.0000	0.0000
1.268	0.0000	0.0							0.0	0.0	0.0	0.1429	0.3333		
-0.008	0.0000	0.0042	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0008	0.0000	0.0000	8.9200	0.5900	-0.5900	0.5900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
2.007	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
-0.23	0.0909	0.0909	0.0000	0.0000					0.0	0.0	0.0	0.2500	0.0000	0.0000	0.3333
1.882															
0.847															
	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
															
-0.862	0.0000	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0051	0.0000	0.0000	0.0000	9.3500	0.9400	0.9400	-0.9400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.458	0.0351	0.0179	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0294		
-0.447	0.0588	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.019	0.0	0.0064	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.06	0.0013	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0027	0.0000	0.0000	0.0000
-2.769	0.0000	0.1429			4.7000	13.0300	13.0300		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
1.513	0.5000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.2000		
0.405	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000	8.7400	0.9400	-0.9400	0.9400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0250
-0.294	0.0227	0.0227	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0500	0.0000	0.0000
-0.162	0.0000	0.0294	0.0000	0.2857	2.1800	7.9500		7.9500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.179															
1.114	0.0000	0.0222	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.1176	0.0000	0.0000
	0.0000	0.0081	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0408	0.0000	0.0000
	0.0057	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0047	0.0000	0.0000
-0.184															
-1.225															
	0.0000	0.0065	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0017	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0101	0.0000	0.0000
0.602	0.0526	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.1667
0.313	0.0357	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.1250
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0086	0.0000	0.0000	0.0000
-0.021	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
	0.0159	0.0	0.0000	0.0000	3.5400	6.6300		6.6300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.099	0.004	0.004	0.0000	0.0000					0.0	0.0	0.0	0.0090	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0625
															
	0.0037	0.0019	0.0000	0.0000	4.0300	0.3000	-0.3000	0.3000	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0066	0.0066	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.711	0.0800	0.0			9.3300	0.6400	0.6400	-0.6400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.452															
-0.076	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
	0.0053	0.0	0.0000	0.0000	3.9000	0.9600	0.9600	-0.9600	0.0	1.0	0.0	0.0328	0.0167	0.0000	0.0000
-0.305															
-1.841	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.627	0.0000	0.0000	0.0000	0.0000	3.7500	3.2600	3.2600		0.0	1.0	0.0	0.0000	0.3333		
	0.0000	0.0000	0.0000	0.0000	7.5200	1.5700	1.5700	-0.7300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0029	0.0058	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.608															
0.577	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0	0.0009	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0	0.0016	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0556
1.152	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.5000	0.0000
0.627	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.489															
0.664	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0286	0.0000	0.0000	0.0000
	0.0217	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0016	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.342	0.0333	0.0645	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
-0.572	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
	0.0141	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0690	0.0000	0.0000	0.0227
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0244	0.0083	0.0000	0.0000
	0.0013	0.0013	0.0000	0.0000	4.1600	0.6300	-0.6300	0.6300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.142															
0.466															
	0.0000	0.0027	0.0000	0.0000	3.3800	0.1000	0.1000	-0.1000	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.135															
-2.032	0.0833	0.0000	0.0000	0.0000	3.2300	7.9500	7.9500		0.0	1.0	0.0	0.2000	0.2000	0.0000	0.0000
0.816	0.0000	0.0357	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.3333	0.0000
	0.0042	0.0042	0.0000	0.0000	5.7500	0.2900	0.2900	-0.2900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0045	0.0000	0.0000	0.0000	5.6400	1.3000	-1.3000	1.3000	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
1.713	0.0667	0.0000							0.0	0.0	0.0	0.0833	0.0000		
-1.099	0.0714	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0556	0.0556	0.0000	0.0000
-2.018	0.0333	0.0333	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
2.173															
-0.905	0.0000	0.0000	0.0000	0.0000	8.7600	8.7500	-4.3200	8.7500	0.0	1.0	1.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000	5.7800	1.7200	1.7200	-1.7200	0.0	1.0	0.0	0.0000	0.0096	0.0000	0.0000
-1.028	0.0303	0.0000	0.0000	0.0000	2.5300	0.6700	0.4700	0.6700	1.0	1.0	0.0	0.1000	0.0000	0.0000	0.0000
-0.435	0.0222	0.0435	0.0000	0.0000	4.4600	0.3700	-0.3700	0.3700	0.0	1.0	0.0	0.0000	0.0000		
	0.0	0.0022	0.0000	0.0000	3.6900	0.3400	-0.3400	0.3400	0.0	1.0	0.0	0.0000	0.0062	0.0000	0.0000
0.461	0.0000	0.0476	0.0000	0.0000					0.0	0.0	0.0	0.0588	0.0000	0.0000	0.0000
1.574	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.2105		
2.148															
0.315	0.0	0.069	0.0000	0.0000	8.2000	0.1500	0.1500	-0.1500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.866	0.0	0.0029	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0769	0.0000
0.069	0.0000	0.0019	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0667
	0.0000	0.0476	0.3333	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.179															
-0.761	0.0075	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0196	0.0000	0.0000	0.5000
															
1.546	0.0000	0.0294	0.0000	0.0000	3.0500	1.7400		1.7400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.699	0.0083	0.0028	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.702	0.0000	0.0000	0.0000	0.0000	3.4900	0.1000	-0.1000	0.1000	0.0	1.0	0.0	0.0000	0.0000	0.0208	0.0000
1.447															
															
	0.0108	0.0108	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-1.64	0.0000	0.0455	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0714		
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0076	0.0076	0.0000	0.0000
0.429	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-1.686	0.0909	0.0000	0.0000	0.0000					0.0	0.0	0.0			0.2000	0.2000
	0.0069	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0094	0.0000	0.0000
															
